go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0030658,transport vesicle membrane,39,31837,39,293897,9.231303200678457,2.2167934425908098e-38,7.852708974601344e-38,UniProt Subcellular
GO:0002081,outer acrosomal membrane,4,31837,4,293897,9.231303200678456,0.00013768129874182754,0.00019312343246336884,UniProt Subcellular
GO:0120293,dynein axonemal particle,20,31837,20,293897,9.231303200678456,4.9252480241280945e-20,1.1188878663508388e-19,UniProt Subcellular
GO:0030663,COPI-coated vesicle membrane,16,31837,16,293897,9.231303200678456,3.5837018553096054e-16,7.642792732241914e-16,UniProt Subcellular
GO:0120281,autolysosome membrane,7,31837,7,293897,9.231303200678456,1.7494576708997431e-07,2.83439266060501e-07,UniProt Subcellular
GO:0101004,cytolytic granule membrane,4,31837,4,293897,9.231303200678456,0.00013768129874182754,0.00019312343246336884,UniProt Subcellular
GO:0042583,chromaffin granule,3,31837,3,293897,9.231303200678456,0.001271084614337655,0.0016398560765220362,UniProt Subcellular
GO:0070161,anchoring junction,112,31837,112,293897,9.231303200678456,6.528840868271626e-109,5.932729310733782e-108,UniProt Subcellular
GO:0031258,lamellipodium membrane,20,31837,20,293897,9.231303200678456,4.9252480241280945e-20,1.1188878663508388e-19,UniProt Subcellular
GO:0060205,cytoplasmic vesicle lumen,3,31837,3,293897,9.231303200678456,0.001271084614337655,0.0016398560765220362,UniProt Subcellular
GO:0033011,perinuclear theca,3,31837,3,293897,9.231303200678456,0.001271084614337655,0.0016398560765220362,UniProt Subcellular
GO:0032059,bleb,5,31837,5,293897,9.231303200678456,1.4912940365531322e-05,2.194932772109892e-05,UniProt Subcellular
GO:0030665,clathrin-coated vesicle membrane,34,31837,36,293897,8.718453022862986,7.535195885408715e-31,2.3159646177212083e-30,UniProt Subcellular
GO:0090543,Flemming body,18,31837,20,293897,8.30817288061061,6.429407042166666e-16,1.3573192644574073e-15,UniProt Subcellular
GO:0005856,cytoskeleton,676,31837,753,293897,8.28733195704998,0.0,0.0,UniProt Subcellular
GO:0033018,sarcoplasmic reticulum lumen,8,31837,9,293897,8.205602845047517,1.5411215221608993e-07,2.516362485403343e-07,UniProt Subcellular
GO:0031902,late endosome membrane,135,31837,154,293897,8.092376182412933,4.1626239903114175e-108,3.6249517248961924e-107,UniProt Subcellular
GO:0010008,endosome membrane,169,31837,193,293897,8.08336912391015,8.484566285657454e-135,9.3330229142232e-134,UniProt Subcellular
GO:0060171,stereocilium membrane,7,31837,8,293897,8.077390300593649,1.2669326127674083e-06,1.9760366870775247e-06,UniProt Subcellular
GO:0032580,Golgi cisterna membrane,68,31837,78,293897,8.047802790335066,8.808662548448926e-55,3.8354384846371364e-54,UniProt Subcellular
GO:0033116,endoplasmic reticulum-Golgi intermediate compartment membrane,46,31837,53,293897,8.012074476060546,2.7104151631466945e-37,9.286504411437035e-37,UniProt Subcellular
GO:0005819,spindle,208,31837,240,293897,8.00046277392133,1.563903881710805e-163,1.9226818310444604e-162,UniProt Subcellular
GO:0005694,chromosome,447,31837,518,293897,7.96600874653141,0.0,0.0,UniProt Subcellular
GO:0061702,canonical inflammasome complex,12,31837,14,293897,7.9125456005815336,1.921485359177894e-10,3.3189292567618167e-10,UniProt Subcellular
GO:0097504,Gemini of Cajal bodies,10,31837,12,293897,7.692752667232047,1.1923053624980872e-08,1.9935345660968016e-08,UniProt Subcellular
GO:0031901,early endosome membrane,167,31837,202,293897,7.631819972838128,1.6711396612441063e-124,1.6631818533334202e-123,UniProt Subcellular
GO:0032154,cleavage furrow,39,31837,48,293897,7.500433850551246,1.3634064835572017e-29,4.070742215192216e-29,UniProt Subcellular
GO:0030659,cytoplasmic vesicle membrane,143,31837,178,293897,7.416159312904602,2.069094135831194e-103,1.7297626975548783e-102,UniProt Subcellular
GO:0030867,rough endoplasmic reticulum membrane,8,31837,10,293897,7.385042560542764,6.964780829644188e-07,1.0944655589440867e-06,UniProt Subcellular
GO:0005765,lysosomal membrane,259,31837,324,293897,7.379344225233703,4.629010554644123e-185,6.910451470861583e-184,UniProt Subcellular
