go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:1990077,primosome complex,671,757260,671,2601781,3.4357829543353673,0.0,0.0,UniProt Keywords
GO:0006325,chromatin organization,8,757260,8,2601781,3.4357829543353673,5.1497109102253455e-05,9.11638012485838e-05,UniProt Keywords
GO:0019568,arabinose catabolic process,5,757260,5,2601781,3.4357829543353673,0.0020886579841984682,0.003530505753935475,UniProt Keywords
GO:0051538,"3 iron, 4 sulfur cluster binding",416,757260,416,2601781,3.4357829543353673,9.510326034360881e-224,4.223229527122968e-223,UniProt Keywords
GO:0009881,photoreceptor activity,168,757260,168,2601781,3.4357829543353673,8.749329855265039e-91,2.69685226126993e-90,UniProt Keywords
GO:0019521,D-gluconate metabolic process,108,757260,108,2601781,3.435782954335367,1.2790065409328083e-58,3.490622017962456e-58,UniProt Keywords
GO:0046689,response to mercury ion,43,757260,43,2601781,3.435782954335367,8.923327917638584e-24,2.087421352161883e-23,UniProt Keywords
GO:0005254,chloride channel activity,76,757260,76,2601781,3.435782954335367,1.823418705265298e-41,4.683683340975569e-41,UniProt Keywords
GO:0034707,chloride channel complex,76,757260,76,2601781,3.435782954335367,1.823418705265298e-41,4.683683340975569e-41,UniProt Keywords
GO:0019253,reductive pentose-phosphate cycle,25,757260,25,2601781,3.435782954335367,3.9740653510214634e-14,8.605001007996888e-14,UniProt Keywords
GO:0006547,L-histidine metabolic process,199,757260,199,2601781,3.435782954335367,2.1031513435632155e-107,6.719825024555639e-107,UniProt Keywords
GO:0006314,intron homing,51,757260,51,2601781,3.435782954335367,4.5937761776484325e-28,1.1144160727258234e-27,UniProt Keywords
GO:0034702,monoatomic ion channel complex,55,757260,55,2601781,3.435782954335367,3.29595718512383e-30,8.14661115568343e-30,UniProt Keywords
GO:0006560,proline metabolic process,103,757260,103,2601781,3.435782954335367,6.12653396816746e-56,1.6547957728452313e-55,UniProt Keywords
GO:0030414,peptidase inhibitor activity,71,757260,71,2601781,3.435782954335367,8.732999239069648e-39,2.2214036899381048e-38,UniProt Keywords
GO:0005977,glycogen metabolic process,6,757260,6,2601781,3.435782954335367,0.000607910404973712,0.0010547849410802155,UniProt Keywords
GO:0007602,phototransduction,164,757260,164,2601781,3.435782954335367,1.2199635940726015e-88,3.6321643368979727e-88,UniProt Keywords
GO:0032196,transposition,1217,757260,1219,2601781,3.430145902728582,0.0,0.0,UniProt Keywords
GO:0090729,toxin activity,307,757260,309,2601781,3.413544876961028,6.323642836508742e-161,2.209059230887054e-160,UniProt Keywords
GO:0046656,folic acid biosynthetic process,452,757260,456,2601781,3.405644507367513,2.1338737112407193e-234,9.808331795527517e-234,UniProt Keywords
GO:0004180,carboxypeptidase activity,546,757260,551,2601781,3.4046052505755178,1.3908072741060144e-282,6.625300105741378e-282,UniProt Keywords
GO:0004869,cysteine-type endopeptidase inhibitor activity,64,757260,65,2601781,3.3829247550379,2.2898406345478962e-33,5.768636983187969e-33,UniProt Keywords
GO:0006811,monoatomic ion transport,6438,757260,6698,2601781,3.3024142520171833,0.0,0.0,UniProt Keywords
GO:0042128,nitrate assimilation,88,757260,92,2601781,3.286401086755568,4.841594934257162e-42,1.2684978727753765e-41,UniProt Keywords
GO:0016740,transferase activity,66502,757260,69665,2601781,3.279788100613085,0.0,0.0,UniProt Keywords
GO:0016874,ligase activity,17523,757260,18426,2601781,3.267406095127463,0.0,0.0,UniProt Keywords
GO:0004527,exonuclease activity,2729,757260,2895,2601781,3.2387743289745137,0.0,0.0,UniProt Keywords
GO:0006397,mRNA processing,15,757260,16,2601781,3.2210465196894065,1.0600092929949538e-07,2.0271710566764808e-07,UniProt Keywords
GO:0046685,response to arsenic-containing substance,315,757260,336,2601781,3.2210465196894065,1.1895700417475424e-139,3.94515634098552e-139,UniProt Keywords
GO:0051213,dioxygenase activity,811,757260,871,2601781,3.19910445001835,0.0,0.0,UniProt Keywords
GO:0008289,lipid binding,24,757260,26,2601781,3.171491957848031,2.3048341061942508e-11,4.8309322865831495e-11,UniProt Keywords
GO:0007229,integrin-mediated signaling pathway,12,757260,13,2601781,3.171491957848031,3.5133840284853446e-06,6.575047253308288e-06,UniProt Keywords
GO:1990904,ribonucleoprotein complex,14933,757260,16218,2601781,3.163555731723396,0.0,0.0,UniProt Keywords
GO:0016798,"hydrolase activity, acting on glycosyl bonds",2121,757260,2307,2601781,3.158775746053452,0.0,0.0,UniProt Keywords
GO:0008652,amino acid biosynthetic process,12983,757260,14285,2601781,3.1226300382314367,0.0,0.0,UniProt Keywords
GO:0006097,glyoxylate cycle,131,757260,145,2601781,3.1040521863305726,5.528669316210066e-54,1.4780728171908541e-53,UniProt Keywords
GO:0006754,ATP biosynthetic process,1309,757260,1449,2601781,3.1038232486024815,0.0,0.0,UniProt Keywords
GO:0016042,lipid catabolic process,191,757260,213,2601781,3.080913353418099,1.0780437116801902e-76,3.070081005002281e-76,UniProt Keywords
GO:0004518,nuclease activity,7226,757260,8062,2601781,3.079504791370301,0.0,0.0,UniProt Keywords
GO:0042245,RNA repair,228,757260,255,2601781,3.071994170935152,1.2150999503473461e-90,3.7018161278023803e-90,UniProt Keywords
GO:0032259,methylation,12166,757260,13678,2601781,3.0559829962307408,0.0,0.0,UniProt Keywords
GO:0016853,isomerase activity,11269,757260,12692,2601781,3.050570289348034,0.0,0.0,UniProt Keywords
GO:0004721,phosphoprotein phosphatase activity,54,757260,62,2601781,2.9924561215179,2.5975140741923134e-21,5.969725328406896e-21,UniProt Keywords
GO:0006032,chitin catabolic process,26,757260,30,2601781,2.977678560423985,8.516556792064532e-11,1.756958960252683e-10,UniProt Keywords
GO:0046872,metal ion binding,67384,757260,78546,2601781,2.947531364995472,0.0,0.0,UniProt Keywords
GO:0016829,lyase activity,18229,757260,21276,2601781,2.943734135861036,0.0,0.0,UniProt Keywords
GO:0006974,DNA damage response,6388,757260,7468,2601781,2.938910218571816,0.0,0.0,UniProt Keywords
GO:0019363,pyridine nucleotide biosynthetic process,974,757260,1145,2601781,2.922666024037247,0.0,0.0,UniProt Keywords
GO:0006629,lipid metabolic process,2464,757260,2931,2601781,2.8883552369438226,0.0,0.0,UniProt Keywords
GO:0015293,symporter activity,538,757260,642,2601781,2.879207522480417,1.5976123157302136e-182,6.247379503303223e-182,UniProt Keywords
GO:0009085,lysine biosynthetic process,1380,757260,1677,2601781,2.8272990321901053,0.0,0.0,UniProt Keywords
GO:0000166,nucleotide binding,57723,757260,70889,2601781,2.79766535672813,0.0,0.0,UniProt Keywords
GO:0016301,kinase activity,14814,757260,18279,2601781,2.7844897798306323,0.0,0.0,UniProt Keywords
GO:0006825,copper ion transport,244,757260,302,2601781,2.775930598866985,3.197097716476848e-77,9.204830788098177e-77,UniProt Keywords
GO:0000502,proteasome complex,1227,757260,1520,2601781,2.7734905822167732,0.0,0.0,UniProt Keywords
GO:0016787,hydrolase activity,45945,757260,57522,2601781,2.74428997317441,0.0,0.0,UniProt Keywords
GO:0015979,photosynthesis,30,757260,38,2601781,2.7124602271068685,2.891208387107057e-10,5.82689690324653e-10,UniProt Keywords
GO:0008233,peptidase activity,7118,757260,9186,2601781,2.662301662198905,0.0,0.0,UniProt Keywords
GO:0006865,amino acid transport,1357,757260,1759,2601781,2.650572751013697,0.0,0.0,UniProt Keywords
GO:0009165,nucleotide biosynthetic process,828,757260,1078,2601781,2.6389872784690946,6.058350787403891e-230,2.7367032867238265e-229,UniProt Keywords
GO:0006879,intracellular iron ion homeostasis,237,757260,311,2601781,2.618265466808624,6.201627647319423e-66,1.7103436248396725e-65,UniProt Keywords
GO:0000428,DNA-directed RNA polymerase complex,3544,757260,4671,2601781,2.6068111304141595,0.0,0.0,UniProt Keywords
GO:0019344,cysteine biosynthetic process,262,757260,348,2601781,2.5867101552754774,9.302889829630036e-71,2.5929331227266698e-70,UniProt Keywords
GO:0004386,helicase activity,3902,757260,5243,2601781,2.557014130806142,0.0,0.0,UniProt Keywords
GO:0016117,carotenoid biosynthetic process,379,757260,520,2601781,2.504157191717508,2.5448976844373355e-94,7.937657063364071e-94,UniProt Keywords
GO:0005344,oxygen carrier activity,13,757260,18,2601781,2.4813988003533205,0.00019210093332885009,0.0003377882183366357,UniProt Keywords
GO:0003964,RNA-directed DNA polymerase activity,45,757260,63,2601781,2.4541306816681194,4.759675098689266e-12,1.005673286981119e-11,UniProt Keywords
GO:0051607,defense response to virus,1318,757260,1847,2601781,2.451739000440722,1.1070233288444941e-307,5.472454946363348e-307,UniProt Keywords
GO:0004497,monooxygenase activity,817,757260,1163,2601781,2.413615368608766,1.7402839291358446e-184,6.908399839902899e-184,UniProt Keywords
GO:0009117,nucleotide metabolic process,887,757260,1265,2601781,2.4091221189687513,3.053949208490567e-199,1.2502104572258258e-198,UniProt Keywords
GO:0008237,metallopeptidase activity,2867,757260,4095,2601781,2.405467577552991,0.0,0.0,UniProt Keywords
GO:0016779,nucleotidyltransferase activity,7809,757260,11211,2601781,2.3931878592814986,0.0,0.0,UniProt Keywords
GO:0006417,regulation of translation,525,757260,755,2601781,2.3891205973855203,2.2043859760888273e-116,7.219364071690909e-116,UniProt Keywords
GO:0004519,endonuclease activity,5762,757260,8309,2601781,2.382594943179731,0.0,0.0,UniProt Keywords
GO:0016746,acyltransferase activity,5029,757260,7309,2601781,2.3640104634495227,0.0,0.0,UniProt Keywords
GO:0008033,tRNA processing,6748,757260,9921,2601781,2.336928069333238,0.0,0.0,UniProt Keywords
GO:0008168,methyltransferase activity,12166,757260,17995,2601781,2.3228527603469895,0.0,0.0,UniProt Keywords
GO:0006164,purine nucleotide biosynthetic process,3529,757260,5231,2601781,2.3178891313036725,0.0,0.0,UniProt Keywords
GO:0051539,"4 iron, 4 sulfur cluster binding",11203,757260,16861,2601781,2.2828465949480528,0.0,0.0,UniProt Keywords
GO:0051301,cell division,1819,757260,2763,2601781,2.2619215323691755,0.0,0.0,UniProt Keywords
GO:0006166,purine ribonucleoside salvage,456,757260,696,2601781,2.2510302114611025,1.0434901920797549e-87,3.037715892498842e-87,UniProt Keywords
GO:0004601,peroxidase activity,841,757260,1291,2601781,2.2381823893075476,7.448759867189549e-158,2.5678619542153448e-157,UniProt Keywords
GO:0003916,DNA topoisomerase activity,1073,757260,1649,2601781,2.235655009097543,2.7352790430652686e-200,1.155875982714678e-199,UniProt Keywords
GO:0042619,poly-hydroxybutyrate biosynthetic process,129,757260,202,2601781,2.194138619352784,1.6474377574617311e-24,3.923897204136124e-24,UniProt Keywords
GO:0009073,aromatic amino acid family biosynthetic process,3463,757260,5451,2601781,2.1827401157335125,0.0,0.0,UniProt Keywords
GO:0006221,pyrimidine nucleotide biosynthetic process,2371,757260,3859,2601781,2.1109721131715875,0.0,0.0,UniProt Keywords
GO:0006006,glucose metabolic process,167,757260,272,2601781,2.109469681522082,2.529106228844661e-28,6.192764784647675e-28,UniProt Keywords
GO:0006144,purine nucleobase metabolic process,28,757260,46,2601781,2.09134614611718,7.5167468066909825e-06,1.3771941701769494e-05,UniProt Keywords
GO:0051536,iron-sulfur cluster binding,16343,757260,27049,2601781,2.0758993242893604,0.0,0.0,UniProt Keywords
GO:0019295,coenzyme M biosynthetic process,140,757260,232,2601781,2.073317300029963,5.496382054436305e-23,1.2743823878427539e-22,UniProt Keywords
GO:0006814,sodium ion transport,603,757260,1020,2601781,2.0311540406512023,4.341295186666119e-88,1.2779992571983405e-87,UniProt Keywords
GO:0016757,glycosyltransferase activity,6097,757260,10456,2601781,2.0034400031161756,0.0,0.0,UniProt Keywords
GO:0006817,phosphate ion transport,1176,757260,2020,2601781,2.000237997177422,9.891035356811061e-163,3.501961166870943e-162,UniProt Keywords
GO:0045493,xylan catabolic process,116,757260,201,2601781,1.982839913944789,3.117142965867188e-17,6.862953420648767e-17,UniProt Keywords
GO:0006260,DNA replication,4701,757260,8340,2601781,1.9366445645480288,0.0,0.0,UniProt Keywords
GO:0008654,phospholipid biosynthetic process,1312,757260,2334,2601781,1.9313398612202233,1.1123227774746108e-163,3.9921721602513426e-163,UniProt Keywords
GO:0008483,transaminase activity,3647,757260,6567,2601781,1.9080707224700904,0.0,0.0,UniProt Keywords
GO:0009082,branched-chain amino acid biosynthetic process,1979,757260,3566,2601781,1.9067342867722072,1.4705763063589206e-236,6.88019629046495e-236,UniProt Keywords
GO:0004177,aminopeptidase activity,1458,757260,2629,2601781,1.9054285079577653,2.026535266815472e-174,7.694959998632663e-174,UniProt Keywords
GO:0006508,proteolysis,7118,757260,12944,2601781,1.8893621035969672,0.0,0.0,UniProt Keywords
GO:0071555,cell wall organization,151,757260,275,2601781,1.886557185835056,3.98391608356887e-19,8.998155292198655e-19,UniProt Keywords
GO:0009307,DNA restriction-modification system,947,757260,1746,2601781,1.863508853239171,1.9183102768691064e-106,6.055389066743445e-106,UniProt Keywords
GO:0030261,chromosome condensation,179,757260,332,2601781,1.8524251470663573,3.3044493246829373e-21,7.528397591886344e-21,UniProt Keywords
GO:0016491,oxidoreductase activity,33119,757260,61466,2601781,1.8512624160451796,0.0,0.0,UniProt Keywords
GO:0006779,porphyrin-containing compound biosynthetic process,1365,757260,2537,2601781,1.848578530811106,9.894647704371581e-149,3.3235867930068645e-148,UniProt Keywords
GO:0005840,ribosome,14336,757260,26773,2601781,1.8397409492156955,0.0,0.0,UniProt Keywords
GO:0006730,one-carbon metabolic process,1992,757260,3727,2601781,1.8363508572675211,1.2982391439209776e-211,5.668977595121602e-211,UniProt Keywords
GO:0015948,methanogenesis,1555,757260,2912,2601781,1.8346986586509257,3.942610828565522e-165,1.4346722737280095e-164,UniProt Keywords
GO:0016831,carboxy-lyase activity,1898,757260,3561,2601781,1.8312597717856012,6.455294635121214e-200,2.6845828482567585e-199,UniProt Keywords
GO:0019843,rRNA binding,7679,757260,14478,2601781,1.8223081438279656,0.0,0.0,UniProt Keywords
GO:0008236,serine-type peptidase activity,1103,757260,2120,2601781,1.7875795276565614,4.095151209384742e-108,1.3246044652577808e-107,UniProt Keywords
GO:0015031,protein transport,1731,757260,3330,2601781,1.7859880762626188,4.737409718196796e-168,1.7481709100951557e-167,UniProt Keywords
GO:0006413,translational initiation,3135,757260,6105,2601781,1.7643209765505938,1.4932988141139265e-290,7.245264616626828e-290,UniProt Keywords
GO:0004812,aminoacyl-tRNA ligase activity,4847,757260,9458,2601781,1.7607570289346082,0.0,0.0,UniProt Keywords
GO:0051537,"2 iron, 2 sulfur cluster binding",2259,757260,4445,2601781,1.746104318075049,1.975375543039715e-202,8.484399873383695e-202,UniProt Keywords
GO:0008299,isoprenoid biosynthetic process,2256,757260,4494,2601781,1.7247722173966595,1.4090571646330498e-193,5.679584263597832e-193,UniProt Keywords
GO:0045151,acetoin biosynthetic process,26,757260,52,2601781,1.7178914771676836,0.001207131926044077,0.0020536919780749885,UniProt Keywords
GO:0045150,acetoin catabolic process,19,757260,38,2601781,1.7178914771676834,0.005322723498431411,0.008882506729866431,UniProt Keywords
GO:0006310,DNA recombination,3951,757260,7915,2601781,1.7150699245204086,0.0,0.0,UniProt Keywords
GO:0009432,SOS response,385,757260,826,2601781,1.601424258376654,1.928749235368718e-26,4.6360761437303125e-26,UniProt Keywords
GO:0019877,diaminopimelate biosynthetic process,459,757260,988,2601781,1.596178518259042,8.869834541300766e-31,2.213234904591239e-30,UniProt Keywords
GO:0005524,ATP binding,49308,757260,106654,2601781,1.5884222430698172,0.0,0.0,UniProt Keywords
GO:0009401,phosphoenolpyruvate-dependent sugar phosphotransferase system,186,757260,406,2601781,1.57402864410438,8.189039976625219e-13,1.7586298966195143e-12,UniProt Keywords
GO:0006364,rRNA processing,1510,757260,3313,2601781,1.5659620467993975,1.773979689715593e-89,5.342329640292935e-89,UniProt Keywords
GO:0009086,methionine biosynthetic process,1205,757260,2649,2601781,1.5628986258867938,3.3315339813005143e-71,9.385611861298224e-71,UniProt Keywords
GO:0003723,RNA binding,13817,757260,30505,2601781,1.5562108860859454,0.0,0.0,UniProt Keywords
GO:0042254,ribosome biogenesis,792,757260,1767,2601781,1.5399774192606737,1.4650015010779236e-44,3.877074679620363e-44,UniProt Keywords
GO:0003743,translation initiation factor activity,3135,757260,7014,2601781,1.5356686002054998,1.3980467166805057e-168,5.232689139575607e-168,UniProt Keywords
GO:0005267,potassium channel activity,149,757260,352,2601781,1.454351307374914,8.72580866031884e-08,1.681001374267306e-07,UniProt Keywords
GO:0015977,carbon fixation,232,757260,549,2601781,1.4519155654021951,3.6971465147328895e-11,7.687717356031881e-11,UniProt Keywords
GO:0000178,exosome (RNase complex),551,757260,1308,2601781,1.447336703240663,8.533877004942388e-24,2.0143025002656807e-23,UniProt Keywords
GO:0003677,DNA binding,20971,757260,50572,2601781,1.4247370943479984,0.0,0.0,UniProt Keywords
GO:0006821,chloride transport,76,757260,185,2601781,1.411456781240475,0.00033209844995033124,0.000580065292579912,UniProt Keywords
GO:0017004,cytochrome complex assembly,164,757260,402,2601781,1.4016626977885578,3.6637544139144496e-07,6.955823597431782e-07,UniProt Keywords
GO:0006353,DNA-templated transcription termination,500,757260,1229,2601781,1.3977961571746815,3.0082737956142515e-18,6.67938758009266e-18,UniProt Keywords
GO:0005525,GTP binding,5628,757260,13982,2601781,1.3829628427263227,2.368981780042324e-175,9.127547446633661e-175,UniProt Keywords
GO:0006281,DNA repair,5649,757260,14314,2601781,1.3559269183345317,6.790988108335138e-156,2.3106998498490993e-155,UniProt Keywords
GO:0004190,aspartic-type endopeptidase activity,170,757260,434,2601781,1.3458135996244525,4.425000301151168e-06,8.222340985117775e-06,UniProt Keywords
GO:0008360,regulation of cell shape,438,757260,1131,2601781,1.330568465074174,2.499303852092811e-12,5.323720400392817e-12,UniProt Keywords
GO:0006537,glutamate biosynthetic process,212,757260,574,2601781,1.2689651329601006,3.202239594995583e-05,5.7464847526633066e-05,UniProt Keywords
GO:0006631,fatty acid metabolic process,458,757260,1254,2601781,1.2548553373888343,8.863336244737394e-09,1.7592379516069677e-08,UniProt Keywords
GO:0006596,polyamine biosynthetic process,272,757260,747,2601781,1.2510481440150198,9.798865927126654e-06,1.7828492172966552e-05,UniProt Keywords
GO:0006071,glycerol metabolic process,124,757260,346,2601781,1.2313210587791488,0.003991968910583151,0.006704460606235804,UniProt Keywords
GO:0006564,L-serine biosynthetic process,374,757260,1076,2601781,1.1942219562466796,3.372355779257435e-05,6.0105932936425034e-05,UniProt Keywords
GO:0009228,thiamine biosynthetic process,1043,757260,3035,2601781,1.1807320004519894,1.8700053246189812e-10,3.797995310466458e-10,UniProt Keywords
GO:0015074,DNA integration,942,757260,2744,2601781,1.1794852561894735,1.6697378286159607e-09,3.3394756572319214e-09,UniProt Keywords
GO:0000160,phosphorelay signal transduction system,2146,757260,6274,2601781,1.1751976761242744,1.0436173959442246e-18,2.3369893823708277e-18,UniProt Keywords
GO:0004674,protein serine/threonine kinase activity,952,757260,2811,2601781,1.163594938643639,2.3567915694709254e-08,4.6080551582192724e-08,UniProt Keywords
GO:0006777,Mo-molybdopterin cofactor biosynthetic process,1335,757260,3958,2601781,1.1588605972808779,1.4619895897120406e-10,2.9925099414418334e-10,UniProt Keywords
GO:0000049,tRNA binding,2415,757260,7182,2601781,1.1553071337677405,4.5310136046838713e-17,9.892713036893119e-17,UniProt Keywords
GO:0015297,antiporter activity,1060,757260,3162,2601781,1.1517804970257712,3.708429286492952e-08,7.197099800452988e-08,UniProt Keywords
GO:0006414,translational elongation,1183,757260,3548,2601781,1.1455837753604112,2.2315118821816e-08,4.395910625049467e-08,UniProt Keywords
GO:0034220,monoatomic ion transmembrane transport,781,757260,2349,2601781,1.1423356693639515,6.930529654716526e-06,1.278731527842063e-05,UniProt Keywords
GO:0031419,cobalamin binding,511,757260,1563,2601781,1.1232790081032453,0.001088337926470272,0.0018636897825830801,UniProt Keywords
GO:0003746,translation elongation factor activity,1183,757260,3677,2601781,1.1053933192762413,2.644082676921695e-05,4.777583871403339e-05,UniProt Keywords
GO:0009236,cobalamin biosynthetic process,2241,757260,7051,2601781,1.091985477331663,4.7355602508911654e-07,8.926020041248095e-07,UniProt Keywords
GO:0006526,L-arginine biosynthetic process,1650,757260,5306,2601781,1.0684210091694977,0.0007803194040714397,0.001345024235965245,UniProt Keywords
