go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0046033,AMP metabolic process,2,2081,2,76960,36.98222008649687,0.0007308208688164247,0.007239263323181566,Manual Transfer
GO:0016410,N-acyltransferase activity,2,2081,2,76960,36.98222008649687,0.0007308208688164247,0.007239263323181566,Manual Transfer
GO:0030687,"preribosome, large subunit precursor",3,2081,3,76960,36.98222008649687,1.974293233022359e-05,0.0003272949289288301,Manual Transfer
GO:0032447,protein urmylation,3,2081,3,76960,36.98222008649687,1.974293233022359e-05,0.0003272949289288301,Manual Transfer
GO:0097354,prenylation,2,2081,2,76960,36.98222008649687,0.0007308208688164247,0.007239263323181566,Manual Transfer
GO:0043420,anthranilate metabolic process,3,2081,3,76960,36.98222008649687,1.974293233022359e-05,0.0003272949289288301,Manual Transfer
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",3,2081,3,76960,36.98222008649687,1.974293233022359e-05,0.0003272949289288301,Manual Transfer
GO:0034354,'de novo' NAD biosynthetic process from L-tryptophan,3,2081,3,76960,36.98222008649687,1.974293233022359e-05,0.0003272949289288301,Manual Transfer
GO:0001732,formation of cytoplasmic translation initiation complex,12,2081,12,76960,36.98222008649687,1.4813490392114756e-19,8.641202728733607e-18,Manual Transfer
GO:0016282,eukaryotic 43S preinitiation complex,12,2081,12,76960,36.98222008649687,1.4813490392114756e-19,8.641202728733607e-18,Manual Transfer
GO:0031314,extrinsic component of mitochondrial inner membrane,5,2081,5,76960,36.98222008649687,1.4388087868647125e-08,5.035830754026493e-07,Manual Transfer
GO:0090314,positive regulation of protein targeting to membrane,3,2081,3,76960,36.98222008649687,1.974293233022359e-05,0.0003272949289288301,Manual Transfer
GO:0090141,positive regulation of mitochondrial fission,3,2081,3,76960,36.98222008649687,1.974293233022359e-05,0.0003272949289288301,Manual Transfer
