go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0000171,ribonuclease MRP activity,18,53710,18,293897,5.4719232917520015,5.157851142913613e-14,9.971845542966319e-14,Rfam
GO:0005687,U4 snRNP,118,53710,118,293897,5.4719232917520015,7.142070017796781e-88,2.219143184101143e-87,Rfam
GO:0045131,pre-mRNA branch point binding,292,53710,292,293897,5.4719232917520015,1.5197117205039306e-216,6.295948556373426e-216,Rfam
GO:0042478,regulation of eye photoreceptor cell development,84,53710,84,293897,5.4719232917520015,9.40133692806795e-63,2.6384397185222954e-62,Rfam
GO:0035195,miRNA-mediated post-transcriptional gene silencing,4571,53710,4571,293897,5.4719232917520015,0.0,0.0,Rfam
GO:0030624,U6atac snRNA binding,8,53710,8,293897,5.4719232917520015,1.2436407824783843e-06,2.0414480768984796e-06,Rfam
GO:0030622,U4atac snRNA binding,39,53710,39,293897,5.4719232917520015,1.6130280243777743e-29,3.7927956248882805e-29,Rfam
GO:0030621,U4 snRNA binding,1083,53710,1083,293897,5.4719232917520015,0.0,0.0,Rfam
GO:0030533,triplet codon-amino acid adaptor activity,2198,53710,2198,293897,5.4719232917520015,0.0,0.0,Rfam
GO:0006452,translational frameshifting,10,53710,10,293897,5.4719232917520015,4.152432716397452e-08,7.372686659726088e-08,Rfam
GO:0005693,U12 snRNP,25,53710,25,293897,5.4719232917520015,3.5036213742668e-19,7.434513647834429e-19,Rfam
GO:0005692,U11 snRNP,41,53710,41,293897,5.4719232917520015,5.380710624176378e-31,1.3374909265809854e-30,Rfam
GO:0005691,U6atac snRNP,39,53710,39,293897,5.4719232917520015,1.6130280243777743e-29,3.7927956248882805e-29,Rfam
GO:0005690,U4atac snRNP,8,53710,8,293897,5.4719232917520015,1.2436407824783843e-06,2.0414480768984796e-06,Rfam
GO:0006617,"SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition",3868,53710,3868,293897,5.4719232917520015,0.0,0.0,Rfam
GO:0000348,mRNA branch site recognition,292,53710,292,293897,5.4719232917520015,1.5197117205039306e-216,6.295948556373426e-216,Rfam
GO:0000353,formation of quadruple SL/U4/U5/U6 snRNP,1316,53710,1316,293897,5.4719232917520015,0.0,0.0,Rfam
GO:0000244,spliceosomal tri-snRNP complex assembly,1363,53710,1364,293897,5.467911617784441,0.0,0.0,Rfam
GO:0005688,U6 snRNP,1083,53710,1084,293897,5.466875392036363,0.0,0.0,Rfam
GO:0030627,pre-mRNA 5'-splice site binding,529,53710,530,293897,5.461598908182658,0.0,0.0,Rfam
GO:0005786,"signal recognition particle, endoplasmic reticulum targeting",3868,53710,3876,293897,5.4606293324295,0.0,0.0,Rfam
GO:0046540,U4/U6 x U5 tri-snRNP complex,1316,53710,1323,293897,5.442971316663367,0.0,0.0,Rfam
GO:0016442,RISC complex,2674,53710,2689,293897,5.44139936115465,0.0,0.0,Rfam
GO:0000395,mRNA 5'-splice site recognition,529,53710,532,293897,5.441066581460167,0.0,0.0,Rfam
GO:0006396,RNA processing,5768,53710,5847,293897,5.397991029044903,0.0,0.0,Rfam
GO:0017070,U6 snRNA binding,118,53710,120,293897,5.380724570222801,3.4214332748415106e-84,1.0264299824524532e-83,Rfam
GO:0005682,U5 snRNP,115,53710,117,293897,5.378386141465643,5.356482099862676e-82,1.553379808960176e-81,Rfam
GO:0005686,U2 snRNP,267,53710,273,293897,5.351661241383826,7.866315613684074e-187,2.9755193843065845e-186,Rfam
GO:0005685,U1 snRNP,441,53710,452,293897,5.338757016952727,2.7202787771163657e-306,1.3148014089395768e-305,Rfam
GO:0009048,dosage compensation by inactivation of X chromosome,195,53710,200,293897,5.335125209458202,8.077901126548766e-136,2.9282391583739277e-135,Rfam
GO:0042382,paraspeckles,137,53710,141,293897,5.316691425319321,4.615975839081935e-95,1.5445765307697244e-94,Rfam
GO:0031507,heterochromatin formation,361,53710,373,293897,5.295882864135315,1.4497164002000598e-246,6.638175095652905e-246,Rfam
GO:0003735,structural constituent of ribosome,5718,53710,5936,293897,5.270966540134425,0.0,0.0,Rfam
GO:0005840,ribosome,5801,53710,6126,293897,5.181623737423011,0.0,0.0,Rfam
GO:2000147,positive regulation of cell motility,136,53710,145,293897,5.132286673643256,3.582413896202524e-88,1.1543333665541467e-87,Rfam
GO:0000333,telomerase catalytic core complex,15,53710,16,293897,5.129928086017501,1.1213174782310412e-10,2.0756302256617145e-10,Rfam
GO:0006398,mRNA 3'-end processing by stem-loop binding and cleavage,82,53710,88,293897,5.09883761276891,4.638738827266851e-53,1.261157118663175e-52,Rfam
GO:0001708,cell fate specification,213,53710,230,293897,5.067476787579028,3.0546162380112966e-134,1.0630064508279313e-133,Rfam
GO:0004526,ribonuclease P activity,24,53710,26,293897,5.051006115463386,4.2387836722008197e-16,8.780337606701698e-16,Rfam
GO:0005730,nucleolus,5801,53710,6417,293897,4.946645942878815,0.0,0.0,Rfam
GO:0030677,ribonuclease P complex,24,53710,28,293897,4.6902199643588585,1.816563108913747e-14,3.591840692624909e-14,Rfam
GO:2000648,positive regulation of stem cell proliferation,27,53710,33,293897,4.477028147797093,4.052622980101837e-15,8.199493006252553e-15,Rfam
GO:0000172,ribonuclease MRP complex,18,53710,22,293897,4.477028147797092,1.7654096249016696e-10,3.199804945134276e-10,Rfam
GO:0010039,response to iron ion,39,53710,49,293897,4.35520425261894,1.8676163594112974e-20,4.062065581719572e-20,Rfam
GO:0030308,negative regulation of cell growth,102,53710,129,293897,4.326637021385304,1.037834099426491e-50,2.655634313238374e-50,Rfam
GO:0010628,positive regulation of gene expression,925,53710,1171,293897,4.322398842758839,0.0,0.0,Rfam
GO:0003720,telomerase activity,15,53710,20,293897,4.103942468814001,5.133372108212764e-08,8.756928890480599e-08,Rfam
GO:0007004,telomere maintenance via telomerase,15,53710,20,293897,4.103942468814001,5.133372108212764e-08,8.756928890480599e-08,Rfam
GO:0015030,Cajal body,120,53710,168,293897,3.908516636965715,5.016584829675629e-51,1.3225541823690297e-50,Rfam
GO:0010468,regulation of gene expression,553,53710,847,293897,3.5725780169289925,1.836522160667891e-199,7.262610362641205e-199,Rfam
GO:0001514,selenocysteine incorporation,10,53710,17,293897,3.218778406912942,0.00022807561661065425,0.0003607741571841258,Rfam
GO:0030900,forebrain development,82,53710,150,293897,2.991318066157761,1.8653245437729738e-23,4.161108597647403e-23,Rfam
GO:0060291,long-term synaptic potentiation,43,53710,87,293897,2.7045138108659317,4.2313250906347144e-11,8.002723540983047e-11,Rfam
GO:0010629,negative regulation of gene expression,126,53710,255,293897,2.703773861806871,1.6658606906894053e-29,3.8139442128941647e-29,Rfam
GO:0071333,cellular response to glucose stimulus,28,53710,76,293897,2.015971739066527,0.00010355301888507603,0.0001668354193148447,Rfam
