go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:1990234,transferase complex,4,100041,4,2601781,26.007147069701425,2.185768183500579e-06,3.691349764443285e-06,ARBA
GO:0140097,"catalytic activity, acting on DNA",2689,100041,2689,2601781,26.007147069701425,0.0,0.0,ARBA
GO:0080120,CAAX-box protein maturation,860,100041,860,2601781,26.007147069701425,0.0,0.0,ARBA
GO:0071944,cell periphery,8,100041,8,2601781,26.007147069701425,4.7768478591095395e-12,9.303296435281884e-12,ARBA
GO:0055086,nucleobase-containing small molecule metabolic process,163,100041,163,2601781,26.007147069701425,1.9263896689370385e-231,1.6042176036148097e-230,ARBA
GO:0052890,"oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor",4,100041,4,2601781,26.007147069701425,2.185768183500579e-06,3.691349764443285e-06,ARBA
GO:0051493,regulation of cytoskeleton organization,4,100041,4,2601781,26.007147069701425,2.185768183500579e-06,3.691349764443285e-06,ARBA
GO:0006066,alcohol metabolic process,2,100041,2,2601781,26.007147069701425,0.0014784627902336854,0.0022961335295269133,ARBA
GO:0006163,purine nucleotide metabolic process,212,100041,212,2601781,26.007147069701425,8.070774333722665e-301,8.859509098154653e-300,ARBA
GO:0046395,carboxylic acid catabolic process,8,100041,8,2601781,26.007147069701425,4.7768478591095395e-12,9.303296435281884e-12,ARBA
GO:0006720,isoprenoid metabolic process,2,100041,2,2601781,26.007147069701425,0.0014784627902336854,0.0022961335295269133,ARBA
GO:0008092,cytoskeletal protein binding,4,100041,4,2601781,26.007147069701425,2.185768183500579e-06,3.691349764443285e-06,ARBA
GO:0043436,oxoacid metabolic process,312,100041,312,2601781,26.007147069701425,0.0,0.0,ARBA
GO:0009069,serine family amino acid metabolic process,38,100041,38,2601781,26.007147069701425,1.6731774763652704e-54,5.1148400068634526e-54,ARBA
GO:0042445,hormone metabolic process,2,100041,2,2601781,26.007147069701425,0.0014784627902336854,0.0022961335295269133,ARBA
GO:0042364,water-soluble vitamin biosynthetic process,100,100041,100,2601781,26.007147069701425,2.9516103204909686e-142,1.5329331019324063e-141,ARBA
GO:0009650,UV protection,2,100041,2,2601781,26.007147069701425,0.0014784627902336854,0.0022961335295269133,ARBA
GO:0033013,tetrapyrrole metabolic process,108,100041,108,2601781,26.007147069701425,1.3991335777957062e-153,7.950370800886189e-153,ARBA
GO:0032553,ribonucleotide binding,100,100041,100,2601781,26.007147069701425,2.9516103204909686e-142,1.5329331019324063e-141,ARBA
GO:0022626,cytosolic ribosome,150,100041,150,2601781,26.007147069701425,4.891270118729094e-213,3.7499737576923055e-212,ARBA
GO:0016782,"transferase activity, transferring sulphur-containing groups",38,100041,38,2601781,26.007147069701425,1.6731774763652704e-54,5.1148400068634526e-54,ARBA
GO:0019637,organophosphate metabolic process,2,100041,2,2601781,26.007147069701425,0.0014784627902336854,0.0022961335295269133,ARBA
GO:0018491,2-oxobutyrate synthase activity,438,100041,438,2601781,26.007147069701425,0.0,0.0,ARBA
GO:0140096,"catalytic activity, acting on a protein",4,100041,4,2601781,26.007147069701425,2.185768183500579e-06,3.691349764443285e-06,ARBA
GO:0044272,sulfur compound biosynthetic process,2443,100041,2443,2601781,26.007147069701425,0.0,0.0,ARBA
GO:1902494,catalytic complex,115,100041,115,2601781,26.007147069701425,1.7256985206201063e-163,1.0418904818243892e-162,ARBA
GO:0170033,L-amino acid metabolic process,89,100041,89,2601781,26.007147069701425,1.0974813438737781e-126,5.300834890910348e-126,ARBA
GO:0170039,proteinogenic amino acid metabolic process,89,100041,89,2601781,26.007147069701425,1.0974813438737781e-126,5.300834890910348e-126,ARBA
GO:0140535,intracellular protein-containing complex,4,100041,4,2601781,26.007147069701425,2.185768183500579e-06,3.691349764443285e-06,ARBA
GO:0000956,nuclear-transcribed mRNA catabolic process,113,100041,113,2601781,26.007147069701425,1.169764576897439e-160,6.975262847425469e-160,ARBA
GO:0000097,sulfur amino acid biosynthetic process,2,100041,2,2601781,26.007147069701425,0.0014784627902336854,0.0022961335295269133,ARBA
GO:1902495,transmembrane transporter complex,580,100041,580,2601781,26.007147069701425,0.0,0.0,ARBA
GO:0009255,Entner-Doudoroff pathway through 6-phosphogluconate,5,100041,5,2601781,26.00714706970142,8.404167293791358e-08,1.4700915348629172e-07,ARBA
GO:0034655,nucleobase-containing compound catabolic process,15,100041,15,2601781,26.00714706970142,5.931588010864143e-22,1.2963606376684981e-21,ARBA
GO:0034335,DNA negative supercoiling activity,122,100041,122,2601781,26.00714706970142,2.1274819937481156e-173,1.352070793395184e-172,ARBA
GO:0008514,organic anion transmembrane transporter activity,52,100041,52,2601781,26.00714706970142,2.5682828997633492e-74,9.616128996788354e-74,ARBA
GO:0033498,galactose catabolic process via D-galactonate,6,100041,6,2601781,26.00714706970142,3.2313284448210935e-09,6.049347437397629e-09,ARBA
GO:0140640,"catalytic activity, acting on a nucleic acid",14,100041,14,2601781,26.00714706970142,1.5428444261645363e-20,3.326758293917281e-20,ARBA
GO:0042180,ketone metabolic process,29,100041,29,2601781,26.00714706970142,9.13306178765129e-42,2.478240923278412e-41,ARBA
GO:0010467,gene expression,123,100041,123,2601781,26.00714706970142,8.170781540494414e-175,5.333091194674057e-174,ARBA
GO:0042559,pteridine-containing compound biosynthetic process,6,100041,6,2601781,26.00714706970142,3.2313284448210935e-09,6.049347437397629e-09,ARBA
GO:0044391,ribosomal subunit,42,100041,42,2601781,26.00714706970142,3.65183788288684e-60,1.1758917982895625e-59,ARBA
GO:0009250,glucan biosynthetic process,5,100041,5,2601781,26.00714706970142,8.404167293791358e-08,1.4700915348629172e-07,ARBA
GO:0043226,organelle,224,100041,224,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0009235,cobalamin metabolic process,5,100041,5,2601781,26.00714706970142,8.404167293791358e-08,1.4700915348629172e-07,ARBA
GO:0015141,succinate transmembrane transporter activity,61,100041,61,2601781,26.00714706970142,4.695739609560461e-87,1.8744150672873577e-86,ARBA
GO:0042537,benzene-containing compound metabolic process,186,100041,186,2601781,26.00714706970142,5.258856031894716e-264,5.1837295171533625e-263,ARBA
GO:0042181,ketone biosynthetic process,6,100041,6,2601781,26.00714706970142,3.2313284448210935e-09,6.049347437397629e-09,ARBA
GO:0009168,purine ribonucleoside monophosphate biosynthetic process,110,100041,110,2601781,26.00714706970142,2.0642744198975547e-156,1.2012584877235167e-155,ARBA
GO:0009164,nucleoside catabolic process,210,100041,210,2601781,26.00714706970142,5.481001363972013e-298,5.882941463996628e-297,ARBA
GO:0009123,nucleoside monophosphate metabolic process,15,100041,15,2601781,26.00714706970142,5.931588010864143e-22,1.2963606376684981e-21,ARBA
GO:0046394,carboxylic acid biosynthetic process,314,100041,314,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0046349,amino sugar biosynthetic process,18,100041,18,2601781,26.00714706970142,3.370485455299137e-26,7.864466062364653e-26,ARBA
GO:0006576,biogenic amine metabolic process,15,100041,15,2601781,26.00714706970142,5.931588010864143e-22,1.2963606376684981e-21,ARBA
GO:0009100,glycoprotein metabolic process,7,100041,7,2601781,26.00714706970142,1.2424054387696547e-10,2.3812770909751717e-10,ARBA
GO:0046037,GMP metabolic process,96,100041,96,2601781,26.00714706970142,1.3553724507371624e-136,6.89099888111631e-136,ARBA
GO:0045437,uridine nucleosidase activity,15,100041,15,2601781,26.00714706970142,5.931588010864143e-22,1.2963606376684981e-21,ARBA
GO:0009233,menaquinone metabolic process,158,100041,158,2601781,26.00714706970142,2.3096697107321783e-224,1.828804049645315e-223,ARBA
GO:0005534,galactose binding,6,100041,6,2601781,26.00714706970142,3.2313284448210935e-09,6.049347437397629e-09,ARBA
GO:0015662,P-type ion transporter activity,49,100041,49,2601781,26.00714706970142,4.52425734312458e-70,1.5950483917731183e-69,ARBA
GO:0032991,protein-containing complex,384,100041,384,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0140101,"catalytic activity, acting on a tRNA",20,100041,20,2601781,26.00714706970142,4.981413213425731e-29,1.191100288160707e-28,ARBA
GO:0140352,export from cell,12,100041,12,2601781,26.00714706970142,1.0437871019194261e-17,2.1730567682201845e-17,ARBA
GO:0043427,carbon fixation by 3-hydroxypropionate cycle,288,100041,288,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0120545,nucleic acid conformation isomerase activity,2550,100041,2550,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0120536,heptaprenylglyceryl phosphate synthase activity,228,100041,228,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0044042,glucan metabolic process,5,100041,5,2601781,26.00714706970142,8.404167293791358e-08,1.4700915348629172e-07,ARBA
GO:0098796,membrane protein complex,390,100041,390,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0098660,inorganic ion transmembrane transport,20,100041,20,2601781,26.00714706970142,4.981413213425731e-29,1.191100288160707e-28,ARBA
GO:0043168,anion binding,1120,100041,1120,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0016877,"ligase activity, forming carbon-sulfur bonds",121,100041,121,2601781,26.00714706970142,5.539416337141681e-172,3.474724793297964e-171,ARBA
GO:1990221,L-cysteine desulfurase complex,37,100041,37,2601781,26.00714706970142,4.353005339067059e-53,1.3223280369618802e-52,ARBA
GO:0097506,deaminated base DNA N-glycosylase activity,262,100041,262,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0044281,small molecule metabolic process,2102,100041,2102,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0022890,inorganic cation transmembrane transporter activity,13,100041,13,2601781,26.00714706970142,4.0129996160926855e-19,8.6145725092122985e-19,ARBA
GO:0097268,cytoophidium,207,100041,207,2601781,26.00714706970142,9.699416184394285e-294,1.0184386993614e-292,ARBA
GO:0030554,adenyl nucleotide binding,992,100041,992,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0090407,organophosphate biosynthetic process,172,100041,172,2601781,26.00714706970142,3.488432994936123e-244,3.12020951213731e-243,ARBA
GO:0030572,phosphatidyltransferase activity,48,100041,48,2601781,26.00714706970142,1.1771733648727448e-68,4.032444930734297e-68,ARBA
GO:0072527,pyrimidine-containing compound metabolic process,162,100041,162,2601781,26.00714706970142,5.01780350644331e-230,4.107795073918846e-229,ARBA
GO:0042816,vitamin B6 metabolic process,3,100041,3,2601781,26.00714706970142,5.684723376703454e-05,9.276085780228946e-05,ARBA
GO:0072521,purine-containing compound metabolic process,172,100041,172,2601781,26.00714706970142,3.488432994936123e-244,3.12020951213731e-243,ARBA
GO:1902555,endoribonuclease complex,396,100041,396,2601781,26.00714706970142,0.0,0.0,ARBA
GO:1901607,alpha-amino acid biosynthetic process,86,100041,86,2601781,26.00714706970142,1.9353755795281018e-122,9.075596164194885e-122,ARBA
GO:0016426,tRNA (adenine) methyltransferase activity,21,100041,21,2601781,26.00714706970142,1.9150334373105024e-30,4.671520960711983e-30,ARBA
GO:0044283,small molecule biosynthetic process,103,100041,103,2601781,26.00714706970142,1.6730750401656726e-146,9.18290050454568e-146,ARBA
GO:0000096,sulfur amino acid metabolic process,147,100041,147,2601781,26.00714706970142,8.640812413113586e-209,6.521113118021659e-208,ARBA
GO:0032787,monocarboxylic acid metabolic process,658,100041,658,2601781,26.00714706970142,0.0,0.0,ARBA
GO:0006778,porphyrin-containing compound metabolic process,34,100041,34,2601781,26.00714706970142,7.664886283185331e-49,2.2168503441787514e-48,ARBA
GO:0006082,organic acid metabolic process,1888,100041,1890,2601781,25.979626279151475,0.0,0.0,ARBA
GO:0098552,side of membrane,305,100041,306,2601781,25.92215639300305,0.0,0.0,ARBA
GO:0051262,protein tetramerization,371,100041,373,2601781,25.86769855994431,0.0,0.0,ARBA
GO:0070525,tRNA threonylcarbamoyladenosine metabolic process,181,100041,182,2601781,25.864250657230535,1.1049590666228781e-254,1.0464612336840198e-253,ARBA
GO:0045436,lycopene beta cyclase activity,147,100041,148,2601781,25.831423103014252,1.230068848802981e-206,9.140357753412921e-206,ARBA
GO:1904823,purine nucleobase transmembrane transport,132,100041,134,2601781,25.618980695526773,1.2241342603395163e-183,8.327561235830794e-183,ARBA
