go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:1990822,basic amino acid transmembrane transport,6,6373,6,293897,46.115957947591404,1.0372710920866161e-10,4.681368218233017e-10,Logical Inference
GO:0003333,amino acid transmembrane transport,10,6373,10,293897,46.115957947591404,2.2828956351810135e-17,1.5660664057341753e-16,Logical Inference
GO:0035444,nickel cation transmembrane transport,3,6373,3,293897,46.115957947591404,1.0191691399576842e-05,3.1779546818680514e-05,Logical Inference
GO:0035378,carbon dioxide transmembrane transport,3,6373,3,293897,46.115957947591404,1.0191691399576842e-05,3.1779546818680514e-05,Logical Inference
GO:0046940,nucleoside monophosphate phosphorylation,23,6373,23,293897,46.115957947591404,5.182439159575944e-39,6.348487970480532e-38,Logical Inference
GO:0035352,NAD transmembrane transport,3,6373,3,293897,46.115957947591404,1.0191691399576842e-05,3.1779546818680514e-05,Logical Inference
GO:0099185,postsynaptic intermediate filament cytoskeleton organization,3,6373,3,293897,46.115957947591404,1.0191691399576842e-05,3.1779546818680514e-05,Logical Inference
GO:0098734,macromolecule depalmitoylation,9,6373,9,293897,46.115957947591404,1.0542357518284704e-15,6.696349312540099e-15,Logical Inference
GO:0140865,interleukin-22-mediated signaling pathway,3,6373,3,293897,46.115957947591404,1.0191691399576842e-05,3.1779546818680514e-05,Logical Inference
GO:0015853,adenine transport,3,6373,3,293897,46.115957947591404,1.0191691399576842e-05,3.1779546818680514e-05,Logical Inference
GO:1902389,ceramide 1-phosphate transport,6,6373,6,293897,46.115957947591404,1.0372710920866161e-10,4.681368218233017e-10,Logical Inference
GO:0035590,purinergic nucleotide receptor signaling pathway,5,6373,5,293897,46.115957947591404,4.7871494314076415e-09,2.0024295792351477e-08,Logical Inference
GO:0015855,pyrimidine nucleobase transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0038114,interleukin-21-mediated signaling pathway,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0019293,"tyrosine biosynthetic process, by oxidation of phenylalanine",2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0034229,ethanolamine transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0034337,RNA folding,4,6373,4,293897,46.1159579475914,2.208996244032224e-07,7.97563907055845e-07,Logical Inference
GO:0015847,putrescine transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0015789,UDP-N-acetylgalactosamine transmembrane transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0035461,vitamin transmembrane transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0046710,GDP metabolic process,8,6373,8,293897,46.1159579475914,4.8676872091945906e-14,2.782694521256241e-13,Logical Inference
GO:0038154,interleukin-11-mediated signaling pathway,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0038161,prolactin signaling pathway,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0043657,host cell,11,6373,11,293897,46.1159579475914,4.942738170245243e-19,3.76746487198693e-18,Logical Inference
GO:0015761,mannose transmembrane transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0046836,glycolipid transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0061737,leukotriene signaling pathway,8,6373,8,293897,46.1159579475914,4.8676872091945906e-14,2.782694521256241e-13,Logical Inference
GO:0070778,L-aspartate transmembrane transport,7,6373,7,293897,46.1159579475914,2.2471954035456807e-12,1.1678606415396492e-11,Logical Inference
GO:0071423,malate transmembrane transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0097359,UDP-glucosylation,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:1902047,polyamine transmembrane transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:1902356,oxaloacetate(2-) transmembrane transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:1902559,3'-phospho-5'-adenylyl sulfate transmembrane transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:1903711,spermidine transmembrane transport,4,6373,4,293897,46.1159579475914,2.208996244032224e-07,7.97563907055845e-07,Logical Inference
GO:0015787,UDP-glucuronate transmembrane transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0036101,leukotriene B4 catabolic process,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0006170,dAMP biosynthetic process,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0009584,detection of visible light,14,6373,14,293897,46.1159579475914,5.0120052947461375e-24,4.4079944002510903e-23,Logical Inference
GO:0006864,pyrimidine nucleotide transport,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0001172,RNA-templated transcription,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0009157,deoxyribonucleoside monophosphate biosynthetic process,7,6373,7,293897,46.1159579475914,2.2471954035456807e-12,1.1678606415396492e-11,Logical Inference
GO:0001582,detection of chemical stimulus involved in sensory perception of sweet taste,2,6373,2,293897,46.1159579475914,0.0004701439560577495,0.0010539828557373076,Logical Inference
GO:0009224,CMP biosynthetic process,4,6373,4,293897,46.1159579475914,2.208996244032224e-07,7.97563907055845e-07,Logical Inference
GO:0050911,detection of chemical stimulus involved in sensory perception of smell,300,6373,303,293897,45.659364304545946,0.0,0.0,Logical Inference
GO:1904115,axon cytoplasm,75,6373,76,293897,45.50916902722835,7.88752168209189e-124,3.864885624225027e-122,Logical Inference
GO:0098869,cellular oxidant detoxification,92,6373,94,293897,45.1347673529618,1.8503468585501162e-150,1.057781620804483e-148,Logical Inference
GO:0030522,intracellular receptor signaling pathway,32,6373,33,293897,44.71850467645226,1.709887513445401e-52,2.549962683094663e-51,Logical Inference
GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity,17,6373,18,293897,43.553960283836325,8.948777923721154e-28,9.027737728930459e-27,Logical Inference
GO:0099505,regulation of presynaptic membrane potential,31,6373,33,293897,43.321051405313135,1.2412019105530076e-49,1.7029290212787262e-48,Logical Inference
GO:0035235,ionotropic glutamate receptor signaling pathway,37,6373,40,293897,42.657261101522046,2.291552796043273e-58,4.1368558370675925e-57,Logical Inference
GO:1902476,chloride transmembrane transport,105,6373,114,293897,42.47522442541314,4.547432622616576e-163,3.1195387791149713e-161,Logical Inference
GO:0140331,aminophospholipid translocation,10,6373,11,293897,41.923598134174,2.4617578169540335e-16,1.593175341915535e-15,Logical Inference
GO:0030518,nuclear receptor-mediated steroid hormone signaling pathway,19,6373,21,293897,41.7239619525827,4.781982632030217e-30,4.970363766019286e-29,Logical Inference
GO:0050918,positive chemotaxis,36,6373,40,293897,41.504362152832265,9.623589289399598e-56,1.5004050573927554e-54,Logical Inference
GO:0034204,lipid translocation,9,6373,10,293897,41.504362152832265,1.0336896910402666e-14,6.331349357621634e-14,Logical Inference
GO:0060078,regulation of postsynaptic membrane potential,77,6373,86,293897,41.28986932516904,1.8477169550500674e-117,7.922086444777164e-116,Logical Inference
GO:0120009,intermembrane lipid transfer,49,6373,55,293897,41.08512617149052,6.30059979341976e-75,1.5436469493878412e-73,Logical Inference
GO:0099566,regulation of postsynaptic cytosolic calcium ion concentration,8,6373,9,293897,40.991962620081246,4.2965796281647297e-13,2.3392489086674637e-12,Logical Inference
GO:0006412,translation,2202,6373,2499,293897,40.63518983617298,0.0,0.0,Logical Inference
GO:0035589,G protein-coupled purinergic nucleotide receptor signaling pathway,13,6373,15,293897,39.967163554579216,2.3350068278615204e-20,1.862575213852329e-19,Logical Inference
GO:0035725,sodium ion transmembrane transport,122,6373,142,293897,39.62075260286022,2.3961595846902595e-180,2.0547068438718975e-178,Logical Inference
GO:0070098,chemokine-mediated signaling pathway,42,6373,49,293897,39.52796395507835,8.51256087746225e-63,1.6221157672053066e-61,Logical Inference
GO:0038003,G protein-coupled opioid receptor signaling pathway,6,6373,7,293897,39.52796395507834,7.126065920430015e-10,3.1743384554642794e-09,Logical Inference
GO:1903830,magnesium ion transmembrane transport,12,6373,14,293897,39.52796395507834,9.351797207862925e-19,6.973187918036921e-18,Logical Inference
GO:0038170,somatostatin signaling pathway,5,6373,6,293897,38.429964956326174,2.8204261042961272e-08,1.0869732064871593e-07,Logical Inference
GO:0048790,maintenance of presynaptic active zone structure,5,6373,6,293897,38.429964956326174,2.8204261042961272e-08,1.0869732064871593e-07,Logical Inference
GO:0010248,establishment or maintenance of transmembrane electrochemical gradient,5,6373,6,293897,38.429964956326174,2.8204261042961272e-08,1.0869732064871593e-07,Logical Inference
GO:0001188,RNA polymerase I preinitiation complex assembly,9,6373,11,293897,37.731238320756596,5.574514199056626e-14,3.134521918485939e-13,Logical Inference
GO:0061753,substrate localization to autophagosome,4,6373,5,293897,36.892766358073125,1.0853495243258996e-06,3.7227488684378353e-06,Logical Inference
GO:0046718,symbiont entry into host cell,62,6373,78,293897,36.656274266034195,6.335548171125773e-88,1.8109108522467832e-86,Logical Inference
GO:0015701,bicarbonate transport,22,6373,28,293897,36.23396695882181,7.970243723543681e-32,8.818689023146717e-31,Logical Inference
GO:0098915,membrane repolarization during ventricular cardiac muscle cell action potential,7,6373,9,293897,35.86796729257109,7.786191018841102e-11,3.6090047560304027e-10,Logical Inference
GO:0071421,manganese ion transmembrane transport,10,6373,13,293897,35.47381380583954,6.151147463664878e-15,3.8360792364310055e-14,Logical Inference
GO:0006338,chromatin remodeling,246,6373,325,293897,34.906232784946106,0.0,0.0,Logical Inference
GO:0060079,excitatory postsynaptic potential,68,6373,90,293897,34.84316822706906,1.6911908554369023e-93,5.273440576498705e-92,Logical Inference
GO:1903401,L-lysine transmembrane transport,3,6373,4,293897,34.58696846069355,4.010406672588037e-05,0.00011463079072480806,Logical Inference
GO:0038093,Fc receptor signaling pathway,3,6373,4,293897,34.58696846069355,4.010406672588037e-05,0.00011463079072480806,Logical Inference
GO:0035873,lactate transmembrane transport,3,6373,4,293897,34.58696846069355,4.010406672588037e-05,0.00011463079072480806,Logical Inference
GO:0098664,G protein-coupled serotonin receptor signaling pathway,3,6373,4,293897,34.58696846069355,4.010406672588037e-05,0.00011463079072480806,Logical Inference
GO:0038179,neurotrophin signaling pathway,3,6373,4,293897,34.58696846069355,4.010406672588037e-05,0.00011463079072480806,Logical Inference
GO:0046037,GMP metabolic process,8,6373,11,293897,33.5388785073392,7.57680111793655e-12,3.8788698260481146e-11,Logical Inference
GO:0098655,monoatomic cation transmembrane transport,37,6373,52,293897,32.81327777040158,8.057878567027683e-50,1.151605145204373e-48,Logical Inference
GO:0032839,dendrite cytoplasm,14,6373,20,293897,32.281170563313985,1.7188748700876743e-19,1.3399410919092553e-18,Logical Inference
GO:1990569,UDP-N-acetylglucosamine transmembrane transport,2,6373,3,293897,30.743971965060936,0.001390048485273889,0.0028046272379349643,Logical Inference
GO:0034219,carbohydrate transmembrane transport,2,6373,3,293897,30.743971965060936,0.001390048485273889,0.0028046272379349643,Logical Inference
