go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0106429,11-cis-retinol dehydrogenase (NAD+) activity,2,4051,2,262673,64.84152061219451,0.00023778696913759066,0.0013000405474247315,EC2GO
GO:0004522,ribonuclease A activity,3,4051,3,262673,64.84152061219451,3.665419623742023e-06,3.4640878860049806e-05,EC2GO
GO:0009003,signal peptidase activity,2,4051,2,262673,64.84152061219451,0.00023778696913759066,0.0013000405474247315,EC2GO
GO:0051734,ATP-dependent polynucleotide 5'-hydroxyl-kinase activity,3,4051,3,262673,64.84152061219451,3.665419623742023e-06,3.4640878860049806e-05,EC2GO
GO:0004662,CAAX-protein geranylgeranyltransferase activity,2,4051,2,262673,64.84152061219451,0.00023778696913759066,0.0013000405474247315,EC2GO
GO:0016285,alanyl aminopeptidase activity,2,4051,2,262673,64.84152061219451,0.00023778696913759066,0.0013000405474247315,EC2GO
GO:0008109,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase activity",2,4051,2,262673,64.84152061219451,0.00023778696913759066,0.0013000405474247315,EC2GO
GO:0004575,sucrose alpha-glucosidase activity,3,4051,3,262673,64.84152061219451,3.665419623742023e-06,3.4640878860049806e-05,EC2GO
GO:0120518,protein N-terminal-methionine acetyltransferase activity,4,4051,4,262673,64.84152061219451,5.6487678977343956e-08,8.129031503406279e-07,EC2GO
GO:0103068,leukotriene C4 gamma-glutamyl transferase activity,4,4051,4,262673,64.84152061219451,5.6487678977343956e-08,8.129031503406279e-07,EC2GO
GO:0008311,double-stranded DNA 3'-5' DNA exonuclease activity,5,4051,6,262673,54.03460051016209,5.154880152665637e-09,8.840972535804627e-08,EC2GO
GO:0008859,exoribonuclease II activity,4,4051,5,262673,51.87321648975561,2.7895712171055597e-07,3.638065795641834e-06,EC2GO
GO:0008486,diphosphoinositol-polyphosphate diphosphatase activity,4,4051,5,262673,51.87321648975561,2.7895712171055597e-07,3.638065795641834e-06,EC2GO
GO:0061654,NEDD8 conjugating enzyme activity,3,4051,4,262673,48.63114045914589,1.4492215458586124e-05,0.00011858989381797272,EC2GO
GO:0003829,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",3,4051,4,262673,48.63114045914589,1.4492215458586124e-05,0.00011858989381797272,EC2GO
GO:0004574,"oligo-1,6-glucosidase activity",3,4051,4,262673,48.63114045914589,1.4492215458586124e-05,0.00011858989381797272,EC2GO
GO:0004169,dolichyl-phosphate-mannose-protein mannosyltransferase activity,7,4051,10,262673,45.389064428536166,2.3786131545577984e-11,5.726968595204545e-10,EC2GO
GO:0036440,citrate synthase activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0008843,endochitinase activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0047704,bile-salt sulfotransferase activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0004693,cyclin-dependent protein serine/threonine kinase activity,26,4051,39,262673,43.22768040812968,4.821652502311811e-38,4.643622256072606e-36,EC2GO
GO:0140825,lactoperoxidase activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0016920,pyroglutamyl-peptidase activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0004773,steryl-sulfatase activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0004577,N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0045130,keratan sulfotransferase activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0004063,aryldialkylphosphatase activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0042781,3'-tRNA processing endoribonuclease activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0008768,UDP-sugar diphosphatase activity,2,4051,3,262673,43.22768040812968,0.0007060300681662271,0.003112498751211677,EC2GO
GO:0061809,"NAD+ nucleosidase activity, cyclic ADP-ribose generating",11,4051,17,262673,41.95627804318469,1.3164152304689188e-16,6.104266179804023e-15,EC2GO
GO:0106256,hydroperoxy icosatetraenoate dehydratase activity,7,4051,11,262673,41.26278584412378,6.453123252776463e-11,1.524398172165308e-09,EC2GO
GO:0047044,"androstan-3-alpha,17-beta-diol dehydrogenase (NAD+) activity",5,4051,8,262673,40.52595038262157,4.688565744107753e-08,6.905981543085774e-07,EC2GO
GO:0003925,G protein activity,88,4051,142,262673,40.18347756248674,3.94685014005389e-121,1.6471521251158235e-118,EC2GO
GO:0061663,NEDD8 ligase activity,3,4051,5,262673,38.90491236731671,3.581210296272639e-05,0.00025271790328693067,EC2GO
GO:0004528,phosphodiesterase I activity,3,4051,5,262673,38.90491236731671,3.581210296272639e-05,0.00025271790328693067,EC2GO
GO:0004714,transmembrane receptor protein tyrosine kinase activity,50,4051,84,262673,38.59614322154436,4.192204134877071e-68,6.560799471082617e-66,EC2GO
GO:0140326,ATPase-coupled intramembrane lipid transporter activity,22,4051,37,262673,38.554417661304846,9.772317208267893e-31,8.156627429834268e-29,EC2GO
GO:0004035,alkaline phosphatase activity,4,4051,7,262673,37.052297492682584,1.904896313216295e-06,2.055974296678277e-05,EC2GO
GO:0004697,diacylglycerol-dependent serine/threonine kinase activity,15,4051,27,262673,36.02306700677473,9.45481596994812e-21,5.054914314930012e-19,EC2GO
GO:0061631,ubiquitin conjugating enzyme activity,35,4051,64,262673,35.46020658479388,2.993502878713565e-46,3.123221336791153e-44,EC2GO
GO:0008559,ABC-type xenobiotic transporter activity,12,4051,22,262673,35.3681021521061,9.985992894873437e-17,4.808639655531363e-15,EC2GO
GO:0004715,non-membrane spanning protein tyrosine kinase activity,45,4051,83,262673,35.155041295768115,8.19202650948692e-59,1.1396019099864026e-56,EC2GO
GO:0061630,ubiquitin protein ligase activity,272,4051,514,262673,34.3130225807722,0.0,0.0,EC2GO
GO:0003724,RNA helicase activity,72,4051,139,262673,33.586974705597164,2.958250302699046e-91,7.407458757958412e-89,EC2GO
GO:0004712,protein serine/threonine/tyrosine kinase activity,13,4051,26,262673,32.420760306097264,2.3636485556903162e-17,1.1837151966897104e-15,EC2GO
GO:0047315,kynurenine-glyoxylate transaminase activity,2,4051,4,262673,32.42076030609726,0.0013975679208168023,0.005161519282780639,EC2GO
GO:0070579,DNA 5-methylcytosine dioxygenase activity,3,4051,6,262673,32.42076030609726,7.079764432385589e-05,0.0004522380137421815,EC2GO
GO:0004441,"inositol-1,4-bisphosphate 1-phosphatase activity",2,4051,4,262673,32.42076030609726,0.0013975679208168023,0.005161519282780639,EC2GO
GO:0090524,"cytochrome-b5 reductase activity, acting on NADH",5,4051,10,262673,32.42076030609726,2.0561062212498154e-07,2.7680053645212573e-06,EC2GO
GO:0102033,long-chain fatty acid omega-hydroxylase activity,3,4051,6,262673,32.42076030609726,7.079764432385589e-05,0.0004522380137421815,EC2GO
GO:0004337,"(2E,6E)-farnesyl diphosphate synthase activity",2,4051,4,262673,32.42076030609726,0.0013975679208168023,0.005161519282780639,EC2GO
GO:0004314,[acyl-carrier-protein] S-malonyltransferase activity,2,4051,4,262673,32.42076030609726,0.0013975679208168023,0.005161519282780639,EC2GO
GO:0004531,deoxyribonuclease II activity,2,4051,4,262673,32.42076030609726,0.0013975679208168023,0.005161519282780639,EC2GO
GO:0047159,plasmalogen synthase activity,2,4051,4,262673,32.42076030609726,0.0013975679208168023,0.005161519282780639,EC2GO
