go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0046983,protein dimerization activity,61,21436,61,76960,3.590222056353798,1.2906807722879356e-34,8.701686497038018e-33,InterPro2GO
GO:0000062,fatty-acyl-CoA binding,10,21436,10,76960,3.5902220563537974,2.806267115830775e-06,3.910065514724213e-05,InterPro2GO
GO:0016272,prefoldin complex,7,21436,7,76960,3.5902220563537974,0.00012997021283678629,0.001263431371297132,InterPro2GO
GO:0015144,carbohydrate transmembrane transporter activity,6,21436,6,76960,3.5902220563537974,0.0004667161809912299,0.003886202463233747,InterPro2GO
GO:0015165,pyrimidine nucleotide-sugar transmembrane transporter activity,8,21436,8,76960,3.5902220563537974,3.619263304717807e-05,0.00040235427164150085,InterPro2GO
GO:0015267,channel activity,9,21436,9,76960,3.5902220563537974,1.0078175238264525e-05,0.00012537729909507653,InterPro2GO
GO:0015276,ligand-gated monoatomic ion channel activity,11,21436,11,76960,3.5902220563537974,7.813785474176763e-07,1.2187172866439877e-05,InterPro2GO
GO:0015385,sodium:proton antiporter activity,10,21436,10,76960,3.5902220563537974,2.806267115830775e-06,3.910065514724213e-05,InterPro2GO
GO:0015631,tubulin binding,6,21436,6,76960,3.5902220563537974,0.0004667161809912299,0.003886202463233747,InterPro2GO
GO:0015934,large ribosomal subunit,10,21436,10,76960,3.5902220563537974,2.806267115830775e-06,3.910065514724213e-05,InterPro2GO
GO:0015986,proton motive force-driven ATP synthesis,18,21436,18,76960,3.5902220563537974,1.0129295455645923e-10,2.5202651788452357e-09,InterPro2GO
GO:0016539,intein-mediated protein splicing,9,21436,9,76960,3.5902220563537974,1.0078175238264525e-05,0.00012537729909507653,InterPro2GO
GO:0015078,proton transmembrane transporter activity,14,21436,14,76960,3.5902220563537974,1.6864410028789257e-08,3.2940763514177143e-07,InterPro2GO
GO:0016579,protein deubiquitination,29,21436,29,76960,3.5902220563537974,7.862201157868363e-17,3.221960866655859e-15,InterPro2GO
GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",32,21436,32,76960,3.5902220563537974,1.693805412572486e-18,7.532028323992544e-17,InterPro2GO
GO:0016671,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",9,21436,9,76960,3.5902220563537974,1.0078175238264525e-05,0.00012537729909507653,InterPro2GO
GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",86,21436,86,76960,3.5902220563537974,1.6071314009942002e-48,1.5994783943227992e-46,InterPro2GO
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",8,21436,8,76960,3.5902220563537974,3.619263304717807e-05,0.00040235427164150085,InterPro2GO
GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",6,21436,6,76960,3.5902220563537974,0.0004667161809912299,0.003886202463233747,InterPro2GO
GO:0016849,phosphorus-oxygen lyase activity,29,21436,29,76960,3.5902220563537974,7.862201157868363e-17,3.221960866655859e-15,InterPro2GO
GO:0016998,cell wall macromolecule catabolic process,12,21436,12,76960,3.5902220563537974,2.1756014215160318e-07,3.6488076238690905e-06,InterPro2GO
GO:0017056,structural constituent of nuclear pore,7,21436,7,76960,3.5902220563537974,0.00012997021283678629,0.001263431371297132,InterPro2GO
GO:0015108,chloride transmembrane transporter activity,6,21436,6,76960,3.5902220563537974,0.0004667161809912299,0.003886202463233747,InterPro2GO
GO:0015075,monoatomic ion transmembrane transporter activity,7,21436,7,76960,3.5902220563537974,0.00012997021283678629,0.001263431371297132,InterPro2GO
GO:0017128,phospholipid scramblase activity,8,21436,8,76960,3.5902220563537974,3.619263304717807e-05,0.00040235427164150085,InterPro2GO
GO:0009253,peptidoglycan catabolic process,9,21436,9,76960,3.5902220563537974,1.0078175238264525e-05,0.00012537729909507653,InterPro2GO
GO:0006751,glutathione catabolic process,7,21436,7,76960,3.5902220563537974,0.00012997021283678629,0.001263431371297132,InterPro2GO
GO:0006801,superoxide metabolic process,7,21436,7,76960,3.5902220563537974,0.00012997021283678629,0.001263431371297132,InterPro2GO
GO:0006812,monoatomic cation transport,28,21436,28,76960,3.5902220563537974,2.82536836452321e-16,1.07363997851882e-14,InterPro2GO
GO:0006885,regulation of pH,9,21436,9,76960,3.5902220563537974,1.0078175238264525e-05,0.00012537729909507653,InterPro2GO
GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",6,21436,6,76960,3.5902220563537974,0.0004667161809912299,0.003886202463233747,InterPro2GO
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,12,21436,12,76960,3.5902220563537974,2.1756014215160318e-07,3.6488076238690905e-06,InterPro2GO
GO:0007160,cell-matrix adhesion,6,21436,6,76960,3.5902220563537974,0.0004667161809912299,0.003886202463233747,InterPro2GO
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,7,21436,7,76960,3.5902220563537974,0.00012997021283678629,0.001263431371297132,InterPro2GO
GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,6,21436,6,76960,3.5902220563537974,0.0004667161809912299,0.003886202463233747,InterPro2GO
GO:0007264,small GTPase-mediated signal transduction,22,21436,22,76960,3.5902220563537974,6.080694855728352e-13,1.8418336591988777e-11,InterPro2GO
GO:0007267,cell-cell signaling,6,21436,6,76960,3.5902220563537974,0.0004667161809912299,0.003886202463233747,InterPro2GO
GO:0008107,galactoside 2-alpha-L-fucosyltransferase activity,20,21436,20,76960,3.5902220563537974,7.848659572146291e-12,2.2470819870939381e-10,InterPro2GO
GO:0008146,sulfotransferase activity,33,21436,33,76960,3.5902220563537974,4.712745820858656e-19,2.1412258186075198e-17,InterPro2GO
GO:0008171,O-methyltransferase activity,6,21436,6,76960,3.5902220563537974,0.0004667161809912299,0.003886202463233747,InterPro2GO
GO:0008194,UDP-glycosyltransferase activity,71,21436,71,76960,3.5902220563537974,3.548238995150368e-40,2.746599814764544e-38,InterPro2GO
GO:0000145,exocyst,6,21436,6,76960,3.5902220563537974,0.0004667161809912299,0.003886202463233747,InterPro2GO
GO:0008408,3'-5' exonuclease activity,9,21436,9,76960,3.5902220563537974,1.0078175238264525e-05,0.00012537729909507653,InterPro2GO
