go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0051258,protein polymerization,470,906502,470,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0009220,pyrimidine ribonucleotide biosynthetic process,971,906502,971,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0016652,"oxidoreductase activity, acting on NAD(P)H as acceptor",136,906502,136,7890361,8.704184877694699,1.5598559432474793e-128,8.197833217155254e-128,Manual Transfer
GO:0016726,"oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor",504,906502,504,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0070038,rRNA (pseudouridine-N3-)-methyltransferase activity,445,906502,445,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0030490,maturation of SSU-rRNA,464,906502,464,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0062054,fluoride channel activity,258,906502,258,7890361,8.704184877694699,3.4362796402774646e-243,3.564766618131318e-242,Manual Transfer
GO:0033172,gas vesicle shell,30,906502,30,7890361,8.704184877694699,6.426467718470986e-29,1.3889086935028781e-28,Manual Transfer
GO:0016840,carbon-nitrogen lyase activity,216,906502,216,7890361,8.704184877694699,1.0206613367727004e-203,8.574992780069236e-203,Manual Transfer
GO:0016856,"racemase and epimerase activity, acting on hydroxy acids and derivatives",13,906502,13,7890361,8.704184877694699,6.07437409023954e-13,1.056374386247197e-12,Manual Transfer
GO:0048476,Holliday junction resolvase complex,1157,906502,1157,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0019294,keto-3-deoxy-D-manno-octulosonic acid biosynthetic process,19,906502,19,7890361,8.704184877694699,1.3966688793254085e-18,2.607552383466686e-18,Manual Transfer
GO:0046992,"oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond",47,906502,47,7890361,8.704184877694699,6.797051674740279e-45,1.8555795533101034e-44,Manual Transfer
GO:0042278,purine nucleoside metabolic process,207,906502,207,7890361,8.704184877694699,2.932513333519686e-195,2.4127506254406796e-194,Manual Transfer
GO:0042426,choline catabolic process,107,906502,107,7890361,8.704184877694699,2.7969692054683257e-101,1.2002821086775945e-100,Manual Transfer
GO:0046358,butyrate biosynthetic process,60,906502,60,7890361,8.704184877694699,4.1263209409659015e-57,1.2590027832665782e-56,Manual Transfer
GO:0046113,nucleobase catabolic process,110,906502,110,7890361,8.704184877694699,4.2400010433566483e-104,1.887433300270329e-103,Manual Transfer
GO:0006449,regulation of translational termination,314,906502,314,7890361,8.704184877694699,8.026637547152694e-296,1.0522833619508971e-294,Manual Transfer
GO:0019478,D-amino acid catabolic process,439,906502,439,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0019720,Mo-molybdopterin cofactor metabolic process,179,906502,179,7890361,8.704184877694699,6.052194469053789e-169,4.272347929929686e-168,Manual Transfer
GO:0019988,charged-tRNA amino acid modification,467,906502,467,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0006554,lysine catabolic process,4,906502,4,7890361,8.704184877694699,0.0001742147925875603,0.00025786383071583054,Manual Transfer
GO:0043908,Ser(Gly)-tRNA(Ala) hydrolase activity,439,906502,439,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0070568,guanylyltransferase activity,179,906502,179,7890361,8.704184877694699,6.052194469053789e-169,4.272347929929686e-168,Manual Transfer
GO:0042256,cytosolic ribosome assembly,389,906502,389,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0070677,rRNA (cytosine-2'-O-)-methyltransferase activity,442,906502,442,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0001717,conversion of seryl-tRNAsec to selenocys-tRNAsec,209,906502,209,7890361,8.704184877694699,3.869080622300905e-197,3.205425821114569e-196,Manual Transfer
GO:0033362,"lysine biosynthetic process via diaminopimelate, diaminopimelate-aminotransferase pathway",247,906502,247,7890361,8.704184877694699,7.486404969234613e-233,7.442734273580746e-232,Manual Transfer
GO:1902208,regulation of bacterial-type flagellum assembly,332,906502,332,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:1900079,regulation of arginine biosynthetic process,436,906502,436,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0140114,cellular detoxification of fluoride,258,906502,258,7890361,8.704184877694699,3.4362796402774646e-243,3.564766618131318e-242,Manual Transfer
GO:0009037,tyrosine-based site-specific recombinase activity,271,906502,271,7890361,8.704184877694699,2.0804991512826279e-255,2.3196593340936214e-254,Manual Transfer
GO:0031471,ethanolamine degradation polyhedral organelle,269,906502,269,7890361,8.704184877694699,1.5770750319088328e-253,1.710409557333852e-252,Manual Transfer
GO:0008175,tRNA methyltransferase activity,459,906502,459,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0015420,ABC-type vitamin B12 transporter activity,761,906502,761,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0034458,3'-5' RNA helicase activity,90,906502,90,7890361,8.704184877694699,2.647110112806254e-85,1.0187104401864069e-84,Manual Transfer
GO:0005998,xylulose catabolic process,247,906502,247,7890361,8.704184877694699,7.486404969234613e-233,7.442734273580746e-232,Manual Transfer
GO:0015489,putrescine transmembrane transporter activity,8,906502,8,7890361,8.704184877694699,3.0350319791558585e-08,4.932960696366402e-08,Manual Transfer
GO:0006785,heme B biosynthetic process,3,906502,3,7890361,8.704184877694699,0.0015164022050028832,0.002195470668165582,Manual Transfer
GO:0000400,four-way junction DNA binding,918,906502,918,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0000716,"transcription-coupled nucleotide-excision repair, DNA damage recognition",455,906502,455,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0016300,tRNA (uridine) methyltransferase activity,330,906502,330,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0006018,2-deoxyribose 1-phosphate catabolic process,932,906502,932,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0016433,rRNA (adenine) methyltransferase activity,466,906502,466,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0070929,trans-translation,456,906502,456,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0036402,proteasome-activating activity,122,906502,122,7890361,8.704184877694699,2.238932030614491e-115,1.0770346421464064e-114,Manual Transfer
GO:0016634,"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor",3,906502,3,7890361,8.704184877694699,0.0015164022050028832,0.002195470668165582,Manual Transfer
GO:0001682,tRNA 5'-leader removal,453,906502,453,7890361,8.704184877694699,0.0,0.0,Manual Transfer
GO:0043211,ABC-type carbohydrate transporter activity,181,906502,181,7890361,8.704184877694699,7.985542229656299e-171,5.773789018169676e-170,Manual Transfer
GO:0046167,glycerol-3-phosphate biosynthetic process,419,906502,420,7890361,8.683460627985902,0.0,0.0,Manual Transfer
GO:0004712,protein serine/threonine/tyrosine kinase activity,379,906502,380,7890361,8.681279128016556,0.0,0.0,Manual Transfer
GO:0006612,protein targeting to membrane,925,906502,929,7890361,8.666707224830567,0.0,0.0,Manual Transfer
GO:0008655,pyrimidine-containing compound salvage,417,906502,423,7890361,8.580721262408249,0.0,0.0,Manual Transfer
GO:0004169,dolichyl-phosphate-mannose-protein mannosyltransferase activity,32,906502,33,7890361,8.440421699582739,2.4871922088085193e-29,5.404772869050207e-29,Manual Transfer
GO:0043171,peptide catabolic process,157,906502,164,7890361,8.332664791451633,6.825941355949815e-137,3.82316809279255e-136,Manual Transfer
