go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0019363,pyridine nucleotide biosynthetic process,11,50003,11,262673,5.253144811311322,1.1885025140587268e-08,2.4999535640545634e-08,UniProt Keywords
GO:0019814,immunoglobulin complex,208,50003,208,262673,5.253144811311322,1.002618371233333e-150,1.2231944129046663e-149,UniProt Keywords
GO:0005550,pheromone binding,22,50003,22,262673,5.253144811311322,1.4097727912643057e-16,3.850573444796536e-16,UniProt Keywords
GO:0007599,hemostasis,45,50003,45,262673,5.253144811311321,3.7511469095130254e-33,1.4762578160019002e-32,UniProt Keywords
GO:0000272,polysaccharide catabolic process,3,50003,3,262673,5.253144811311321,0.006897961794259,0.009823556485209314,UniProt Keywords
GO:0009881,photoreceptor activity,10,50003,10,262673,5.253144811311321,6.244386931307461e-08,1.2696920093658504e-07,UniProt Keywords
GO:0006560,proline metabolic process,3,50003,3,262673,5.253144811311321,0.006897961794259,0.009823556485209314,UniProt Keywords
GO:0001515,opioid peptide activity,3,50003,3,262673,5.253144811311321,0.006897961794259,0.009823556485209314,UniProt Keywords
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,12,50003,12,262673,5.253144811311321,2.2620560904673013e-09,4.841593737491417e-09,UniProt Keywords
GO:0007608,sensory perception of smell,1153,50003,1157,262673,5.234983550079476,0.0,0.0,UniProt Keywords
GO:0098552,side of membrane,151,50003,152,262673,5.21858464807901,1.690422813083553e-107,1.4730827371156674e-106,UniProt Keywords
GO:0048511,rhythmic process,149,50003,150,262673,5.2181238459025785,4.625873104075565e-106,3.8478853547537655e-105,UniProt Keywords
GO:0019236,response to pheromone,213,50003,215,262673,5.204278347950286,3.729881107594467e-150,4.403666081869597e-149,UniProt Keywords
GO:0030030,cell projection organization,194,50003,196,262673,5.1995412928285525,1.6081251183000937e-136,1.7310993920524537e-135,UniProt Keywords
GO:0002250,adaptive immune response,483,50003,488,262673,5.199321606277394,0.0,0.0,UniProt Keywords
GO:0016740,transferase activity,1902,50003,1922,262673,5.198481493815886,0.0,0.0,UniProt Keywords
GO:0051213,dioxygenase activity,84,50003,85,262673,5.1913431076488346,1.991999003919076e-59,1.0721641697564437e-58,UniProt Keywords
GO:0042612,MHC class I protein complex,38,50003,39,262673,5.118448790508467,1.3217383616324883e-26,4.6072022891189596e-26,UniProt Keywords
GO:0002376,immune system process,920,50003,954,262673,5.0659258138432035,0.0,0.0,UniProt Keywords
GO:0008652,amino acid biosynthetic process,26,50003,27,262673,5.058583892373865,4.076350987259367e-18,1.130260955558279e-17,UniProt Keywords
GO:0016853,isomerase activity,156,50003,163,262673,5.027549635365436,4.1688518206676604e-102,3.3906661474763636e-101,UniProt Keywords
GO:0034702,monoatomic ion channel complex,131,50003,137,262673,5.023080075049512,8.621801762666755e-86,6.311158890272063e-85,UniProt Keywords
GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,38,50003,40,262673,4.990487570745755,2.1535350810121656e-25,7.366297566826661e-25,UniProt Keywords
GO:0051301,cell division,391,50003,412,262673,4.985387430152249,7.089907189063912e-250,1.1795027414533598e-248,UniProt Keywords
GO:0046872,metal ion binding,3998,50003,4228,262673,4.967377709466098,0.0,0.0,UniProt Keywords
GO:0032982,myosin filament,17,50003,18,262673,4.961303432905137,8.339496133923747e-12,1.981984146114345e-11,UniProt Keywords
GO:0016829,lyase activity,170,50003,181,262673,4.933892916701241,3.36608375531232e-107,2.865085242893742e-106,UniProt Keywords
GO:0000166,nucleotide binding,1844,50003,1964,262673,4.9321787332271265,0.0,0.0,UniProt Keywords
GO:0006958,"complement activation, classical pathway",30,50003,32,262673,4.924823260604364,8.000246800693652e-20,2.25237717619529e-19,UniProt Keywords
GO:0048477,oogenesis,29,50003,31,262673,4.914232242839623,3.943793286568121e-19,1.1018536968579635e-18,UniProt Keywords
GO:0016787,hydrolase activity,1845,50003,1981,262673,4.8925048848406805,0.0,0.0,UniProt Keywords
GO:0051028,mRNA transport,104,50003,112,262673,4.877920181931941,9.802564827555002e-65,5.605841760758017e-64,UniProt Keywords
GO:0007369,gastrulation,12,50003,13,262673,4.8490567489027585,2.424041460213399e-08,4.956419968927956e-08,UniProt Keywords
GO:0005344,oxygen carrier activity,12,50003,13,262673,4.8490567489027585,2.424041460213399e-08,4.956419968927956e-08,UniProt Keywords
GO:0031047,regulatory ncRNA-mediated gene silencing,59,50003,64,262673,4.842742872927625,8.239801008067098e-37,3.388502437025346e-36,UniProt Keywords
GO:0016874,ligase activity,133,50003,145,262673,4.8184017924441775,1.2209321016575521e-80,8.593483638589694e-80,UniProt Keywords
GO:0000428,DNA-directed RNA polymerase complex,33,50003,36,262673,4.815382743702044,6.459680788087904e-21,1.8763834670160103e-20,UniProt Keywords
GO:0008380,RNA splicing,306,50003,335,262673,4.798394961973923,2.1144408752974218e-182,2.976482155226371e-181,UniProt Keywords
GO:0030154,cell differentiation,795,50003,873,262673,4.783791666658076,0.0,0.0,UniProt Keywords
GO:0042101,T cell receptor complex,99,50003,109,262673,4.771204920365329,2.3383780489423963e-59,1.240357052047706e-58,UniProt Keywords
GO:0015293,symporter activity,121,50003,134,262673,4.743511359467686,1.5722092816559605e-71,9.433255689935764e-71,UniProt Keywords
GO:0051321,meiotic cell cycle,118,50003,131,262673,4.731840364387297,1.6845398628902145e-69,9.944219190609977e-69,UniProt Keywords
GO:0051781,positive regulation of cell division,36,50003,40,262673,4.727830330180189,4.633020460465619e-22,1.3899061381396856e-21,UniProt Keywords
GO:0034707,chloride channel complex,52,50003,58,262673,4.709716037727391,3.962377729108489e-31,1.5427981370784115e-30,UniProt Keywords
GO:0032259,methylation,177,50003,199,262673,4.672395133678914,2.3891563264630724e-101,1.9009374249684446e-100,UniProt Keywords
GO:0015031,protein transport,605,50003,681,262673,4.666890764821365,0.0,0.0,UniProt Keywords
GO:0005882,intermediate filament,175,50003,197,262673,4.666499197865387,5.243229073657115e-100,4.083025193528732e-99,UniProt Keywords
GO:0006397,mRNA processing,379,50003,427,262673,4.662627361796232,1.1768463761851341e-214,1.7946907236823296e-213,UniProt Keywords
GO:0004518,nuclease activity,134,50003,151,262673,4.661731157057729,8.790879621905274e-77,5.547348175202293e-76,UniProt Keywords
GO:0031424,keratinization,39,50003,44,262673,4.656196537298672,3.0824563105081244e-23,9.810252257791074e-23,UniProt Keywords
GO:0016301,kinase activity,647,50003,730,262673,4.655869442354007,0.0,0.0,UniProt Keywords
GO:0005581,collagen trimer,81,50003,92,262673,4.62505140995888,2.2915520910940498e-46,1.0483850816755278e-45,UniProt Keywords
GO:0007548,sex differentiation,7,50003,8,262673,4.596501709897407,6.037919012477867e-05,0.0001057358066299952,UniProt Keywords
GO:0007338,single fertilization,42,50003,48,262673,4.596501709897406,1.948799818688146e-24,6.604266052220939e-24,UniProt Keywords
GO:0016798,"hydrolase activity, acting on glycosyl bonds",79,50003,91,262673,4.560422418610927,3.0250962285910044e-44,1.3339580959810936e-43,UniProt Keywords
GO:0019863,IgE binding,6,50003,7,262673,4.502695552552561,0.0002786910668466854,0.0004657576733602139,UniProt Keywords
GO:0006629,lipid metabolic process,712,50003,834,262673,4.484699167450433,0.0,0.0,UniProt Keywords
GO:0006957,"complement activation, alternative pathway",11,50003,13,262673,4.444968686494195,6.319726701830473e-07,1.2238200914655837e-06,UniProt Keywords
GO:0008233,peptidase activity,553,50003,655,262673,4.435097833061314,8.973227267096755e-288,1.6421005898787062e-286,UniProt Keywords
GO:0031214,biomineral tissue development,31,50003,37,262673,4.401283490558134,3.159025752223979e-17,8.693258836947191e-17,UniProt Keywords
GO:0030414,peptidase inhibitor activity,148,50003,177,262673,4.392460068215116,7.231657279876806e-77,4.643485200763002e-76,UniProt Keywords
GO:0006584,catecholamine metabolic process,5,50003,6,262673,4.377620676092768,0.0012617550878473412,0.002016604201537672,UniProt Keywords
GO:0015288,porin activity,5,50003,6,262673,4.377620676092768,0.0012617550878473412,0.002016604201537672,UniProt Keywords
GO:0042423,catecholamine biosynthetic process,5,50003,6,262673,4.377620676092768,0.0012617550878473412,0.002016604201537672,UniProt Keywords
GO:0045087,innate immune response,401,50003,484,262673,4.352295597801322,1.027859702617875e-202,1.5047866046325687e-201,UniProt Keywords
GO:0004386,helicase activity,125,50003,152,262673,4.320020404038916,1.7808248237627963e-63,9.728087843241544e-63,UniProt Keywords
GO:0016757,glycosyltransferase activity,230,50003,280,262673,4.315083237862871,2.6631331064037677e-115,2.4367667923594473e-114,UniProt Keywords
GO:0043249,erythrocyte maturation,9,50003,11,262673,4.2980275728910815,1.2396980498738875e-05,2.2915630618880947e-05,UniProt Keywords
GO:0008202,steroid metabolic process,94,50003,115,262673,4.293874889245776,1.179211613637575e-47,5.605083773913668e-47,UniProt Keywords
GO:0034220,monoatomic ion transmembrane transport,328,50003,403,262673,4.275512402258346,2.083743816704232e-161,2.7237508461205318e-160,UniProt Keywords
GO:0008236,serine-type peptidase activity,176,50003,217,262673,4.260615146501348,7.761507058410528e-87,5.797370578322966e-86,UniProt Keywords
GO:0009117,nucleotide metabolic process,25,50003,31,262673,4.236407105896227,2.1299884026126112e-13,5.413720523307054e-13,UniProt Keywords
GO:0006915,apoptotic process,508,50003,631,262673,4.229156203084234,5.588681234478553e-245,8.893292747039785e-244,UniProt Keywords
GO:0006547,L-histidine metabolic process,4,50003,5,262673,4.202515849049057,0.0055654824490768,0.008083200699849639,UniProt Keywords
GO:0005499,vitamin D binding,4,50003,5,262673,4.202515849049057,0.0055654824490768,0.008083200699849639,UniProt Keywords
GO:0016918,retinal binding,8,50003,10,262673,4.202515849049057,5.356609519044773e-05,9.425572519088399e-05,UniProt Keywords
GO:0075523,viral translational frameshifting,4,50003,5,262673,4.202515849049057,0.0055654824490768,0.008083200699849639,UniProt Keywords
GO:0006865,amino acid transport,56,50003,70,262673,4.202515849049057,4.729397564797917e-28,1.7138212957584532e-27,UniProt Keywords
GO:0007585,respiratory gaseous exchange by respiratory system,4,50003,5,262673,4.202515849049057,0.0055654824490768,0.008083200699849639,UniProt Keywords
GO:1990904,ribonucleoprotein complex,281,50003,353,262673,4.181681846964537,1.0287984078958655e-133,1.0758291922568195e-132,UniProt Keywords
GO:0016126,sterol biosynthetic process,27,50003,34,262673,4.171614997217814,4.5846908873093475e-14,1.2071919890325333e-13,UniProt Keywords
GO:0031640,killing of cells of another organism,23,50003,29,262673,4.166287264143461,3.812610975443419e-12,9.302770780081941e-12,UniProt Keywords
GO:0051693,actin filament capping,19,50003,24,262673,4.158739642288129,3.2120045142333596e-10,7.212230995149753e-10,UniProt Keywords
GO:0004519,endonuclease activity,82,50003,104,262673,4.141902639687773,1.5860988315914183e-39,6.672553705315623e-39,UniProt Keywords
