go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0006198,cAMP catabolic process,9,1130,9,293897,260.0858407079646,1.778820229764646e-22,1.766961428232882e-21,UniProt UniPathway
GO:0006068,ethanol catabolic process,4,1130,4,293897,260.0858407079646,2.1738704321036244e-10,8.523860378511579e-10,UniProt UniPathway
GO:0019557,L-histidine catabolic process to glutamate and formate,4,1130,4,293897,260.0858407079646,2.1738704321036244e-10,8.523860378511579e-10,UniProt UniPathway
GO:0019563,glycerol catabolic process,5,1130,5,293897,260.0858407079646,8.328807105518404e-13,4.432115209722293e-12,UniProt UniPathway
GO:0031408,oxylipin biosynthetic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0033320,UDP-D-xylose biosynthetic process,1,1130,1,293897,260.0858407079646,0.003844884432351139,0.004814183028742183,UniProt UniPathway
GO:0033384,geranyl diphosphate biosynthetic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0006655,phosphatidylglycerol biosynthetic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0042368,vitamin D biosynthetic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0019285,glycine betaine biosynthetic process from choline,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0042418,epinephrine biosynthetic process,1,1130,1,293897,260.0858407079646,0.003844884432351139,0.004814183028742183,UniProt UniPathway
GO:0042853,L-alanine catabolic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0019483,beta-alanine biosynthetic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0044210,'de novo' CTP biosynthetic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0006065,UDP-glucuronate biosynthetic process,1,1130,1,293897,260.0858407079646,0.003844884432351139,0.004814183028742183,UniProt UniPathway
GO:0045337,farnesyl diphosphate biosynthetic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0006045,N-acetylglucosamine biosynthetic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0009447,putrescine catabolic process,1,1130,1,293897,260.0858407079646,0.003844884432351139,0.004814183028742183,UniProt UniPathway
GO:0046386,deoxyribose phosphate catabolic process,1,1130,1,293897,260.0858407079646,0.003844884432351139,0.004814183028742183,UniProt UniPathway
GO:0009398,FMN biosynthetic process,1,1130,1,293897,260.0858407079646,0.003844884432351139,0.004814183028742183,UniProt UniPathway
GO:0050992,dimethylallyl diphosphate biosynthetic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0055129,L-proline biosynthetic process,5,1130,5,293897,260.0858407079646,8.328807105518404e-13,4.432115209722293e-12,UniProt UniPathway
GO:0070981,L-asparagine biosynthetic process,1,1130,1,293897,260.0858407079646,0.003844884432351139,0.004814183028742183,UniProt UniPathway
GO:0008207,C21-steroid hormone metabolic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0006579,amino-acid betaine catabolic process,2,1130,2,293897,260.0858407079646,1.4770104132224622e-05,2.5891123714134928e-05,UniProt UniPathway
GO:0016024,CDP-diacylglycerol biosynthetic process,13,1130,13,293897,260.08584070796456,3.7454934184991934e-32,6.975981491954748e-31,UniProt UniPathway
GO:0019318,hexose metabolic process,6,1130,7,293897,222.9307206068268,2.2244342146615687e-14,1.4410465129764074e-13,UniProt UniPathway
GO:0006119,oxidative phosphorylation,17,1130,21,293897,210.5456805731142,4.587024020317719e-38,1.7086664475683504e-36,UniProt UniPathway
GO:0006782,protoporphyrinogen IX biosynthetic process,8,1130,10,293897,208.0686725663717,2.082487842419287e-18,1.7238371584470767e-17,UniProt UniPathway
GO:0019556,L-histidine catabolic process to glutamate and formamide,4,1130,5,293897,208.0686725663717,1.0836036932399947e-09,3.622263388056199e-09,UniProt UniPathway
GO:0097053,L-kynurenine catabolic process,4,1130,5,293897,208.0686725663717,1.0836036932399947e-09,3.622263388056199e-09,UniProt UniPathway
GO:0006574,L-valine catabolic process,3,1130,4,293897,195.06438053097347,2.2610470728706348e-07,5.43380667512459e-07,UniProt UniPathway
GO:0033512,L-lysine catabolic process to acetyl-CoA via saccharopine,3,1130,4,293897,195.06438053097347,2.2610470728706348e-07,5.43380667512459e-07,UniProt UniPathway
GO:0046069,cGMP catabolic process,3,1130,4,293897,195.06438053097347,2.2610470728706348e-07,5.43380667512459e-07,UniProt UniPathway
GO:0006015,5-phosphoribose 1-diphosphate biosynthetic process,3,1130,4,293897,195.06438053097347,2.2610470728706348e-07,5.43380667512459e-07,UniProt UniPathway
GO:0016567,protein ubiquitination,443,1130,610,293897,188.88201218627592,0.0,0.0,UniProt UniPathway
GO:0046486,glycerolipid metabolic process,12,1130,18,293897,173.3905604719764,1.7895760843021653e-25,2.424062150554751e-24,UniProt UniPathway
GO:0042376,phylloquinone catabolic process,2,1130,3,293897,173.39056047197639,4.4196933962795904e-05,7.399261978041112e-05,UniProt UniPathway
GO:0019262,N-acetylneuraminate catabolic process,4,1130,6,293897,173.39056047197639,3.2408483933033343e-09,1.0060133554212435e-08,UniProt UniPathway
GO:0010133,L-proline catabolic process to L-glutamate,2,1130,3,293897,173.39056047197639,4.4196933962795904e-05,7.399261978041112e-05,UniProt UniPathway
GO:2001295,malonyl-CoA biosynthetic process,2,1130,3,293897,173.39056047197639,4.4196933962795904e-05,7.399261978041112e-05,UniProt UniPathway
GO:0006235,dTTP biosynthetic process,2,1130,3,293897,173.39056047197639,4.4196933962795904e-05,7.399261978041112e-05,UniProt UniPathway
GO:0006552,L-leucine catabolic process,4,1130,6,293897,173.39056047197639,3.2408483933033343e-09,1.0060133554212435e-08,UniProt UniPathway
GO:0044211,CTP salvage,3,1130,5,293897,156.05150442477878,5.636363626989341e-07,1.312215906908456e-06,UniProt UniPathway
GO:0006646,phosphatidylethanolamine biosynthetic process,8,1130,14,293897,148.6204804045512,1.3709475775954372e-16,1.0213559453086006e-15,UniProt UniPathway
GO:0044206,UMP salvage,5,1130,9,293897,144.492133726647,1.036104891547481e-10,4.678170570926505e-10,UniProt UniPathway
GO:0033387,"putrescine biosynthetic process from arginine, via ornithine",1,1130,2,293897,130.0429203539823,0.007674998760422045,0.009004526104747125,UniProt UniPathway
GO:0006545,glycine biosynthetic process,1,1130,2,293897,130.0429203539823,0.007674998760422045,0.009004526104747125,UniProt UniPathway
GO:0030210,heparin proteoglycan biosynthetic process,5,1130,10,293897,130.0429203539823,2.065601885970331e-10,8.523860378511579e-10,UniProt UniPathway
GO:0030187,melatonin biosynthetic process,2,1130,4,293897,130.0429203539823,8.816776321688605e-05,0.00013684371582620857,UniProt UniPathway
GO:0042351,'de novo' GDP-L-fucose biosynthetic process,2,1130,4,293897,130.0429203539823,8.816776321688605e-05,0.00013684371582620857,UniProt UniPathway
GO:0019303,D-ribose catabolic process,1,1130,2,293897,130.0429203539823,0.007674998760422045,0.009004526104747125,UniProt UniPathway
GO:0042412,taurine biosynthetic process,2,1130,4,293897,130.0429203539823,8.816776321688605e-05,0.00013684371582620857,UniProt UniPathway
GO:0006601,creatine biosynthetic process,2,1130,4,293897,130.0429203539823,8.816776321688605e-05,0.00013684371582620857,UniProt UniPathway
GO:0009234,menaquinone biosynthetic process,1,1130,2,293897,130.0429203539823,0.007674998760422045,0.009004526104747125,UniProt UniPathway
GO:0008215,spermine metabolic process,1,1130,2,293897,130.0429203539823,0.007674998760422045,0.009004526104747125,UniProt UniPathway
GO:0006550,L-isoleucine catabolic process,2,1130,4,293897,130.0429203539823,8.816776321688605e-05,0.00013684371582620857,UniProt UniPathway
GO:0006704,glucocorticoid biosynthetic process,2,1130,4,293897,130.0429203539823,8.816776321688605e-05,0.00013684371582620857,UniProt UniPathway
GO:0006048,UDP-N-acetylglucosamine biosynthetic process,7,1130,14,293897,130.0429203539823,4.087849415758734e-14,2.5378731789502143e-13,UniProt UniPathway
GO:0001694,histamine biosynthetic process,1,1130,2,293897,130.0429203539823,0.007674998760422045,0.009004526104747125,UniProt UniPathway
GO:0006747,FAD biosynthetic process,1,1130,2,293897,130.0429203539823,0.007674998760422045,0.009004526104747125,UniProt UniPathway
GO:0046901,tetrahydrofolylpolyglutamate biosynthetic process,1,1130,2,293897,130.0429203539823,0.007674998760422045,0.009004526104747125,UniProt UniPathway
GO:0006021,inositol biosynthetic process,3,1130,6,293897,130.04292035398228,1.1240318770121766e-06,2.5766269180740663e-06,UniProt UniPathway
GO:0016925,protein sumoylation,20,1130,41,293897,126.87114180876321,1.0509823094135054e-37,3.1319272820522463e-36,UniProt UniPathway
GO:0009435,NAD+ biosynthetic process,12,1130,25,293897,124.84120353982301,4.891189940997758e-23,5.606056163143584e-22,UniProt UniPathway
GO:0006703,estrogen biosynthetic process,5,1130,11,293897,118.22083668543847,3.774862015999787e-10,1.4061361009599206e-09,UniProt UniPathway
GO:0017183,protein histidyl modification to diphthamide,7,1130,16,293897,113.78755530973451,1.3535232812076676e-13,8.066998755997699e-13,UniProt UniPathway
GO:0044205,'de novo' UMP biosynthetic process,3,1130,7,293897,111.4653603034134,1.9614016790629526e-06,4.361923137020596e-06,UniProt UniPathway
GO:0030213,hyaluronan biosynthetic process,3,1130,7,293897,111.4653603034134,1.9614016790629526e-06,4.361923137020596e-06,UniProt UniPathway
GO:0006559,L-phenylalanine catabolic process,6,1130,14,293897,111.4653603034134,9.326039150044267e-12,4.631932777855319e-11,UniProt UniPathway
GO:0042572,retinol metabolic process,24,1130,57,293897,109.50982766651141,5.69204789838461e-43,2.82705045619769e-41,UniProt UniPathway
GO:0006636,unsaturated fatty acid biosynthetic process,7,1130,17,293897,107.09416970327953,2.293299676183273e-13,1.314237122120414e-12,UniProt UniPathway
GO:0006659,phosphatidylserine biosynthetic process,2,1130,5,293897,104.03433628318585,0.00014657051445784598,0.00021839006654219051,UniProt UniPathway
GO:0045116,protein neddylation,4,1130,10,293897,104.03433628318585,4.481840137640438e-08,1.2599890198272175e-07,UniProt UniPathway
GO:0019344,cysteine biosynthetic process,2,1130,5,293897,104.03433628318585,0.00014657051445784598,0.00021839006654219051,UniProt UniPathway
GO:0000103,sulfate assimilation,2,1130,5,293897,104.03433628318585,0.00014657051445784598,0.00021839006654219051,UniProt UniPathway
GO:0019509,L-methionine salvage from methylthioadenosine,5,1130,13,293897,100.03301565690946,1.0448743623715276e-09,3.622263388056199e-09,UniProt UniPathway
GO:0019369,arachidonate metabolic process,13,1130,34,293897,99.44458615304528,3.227075870931637e-23,4.006952539740116e-22,UniProt UniPathway
GO:0045329,carnitine biosynthetic process,3,1130,8,293897,97.53219026548673,3.1292238354382466e-06,6.75730944174346e-06,UniProt UniPathway
GO:0006556,S-adenosylmethionine biosynthetic process,3,1130,8,293897,97.53219026548673,3.1292238354382466e-06,6.75730944174346e-06,UniProt UniPathway
GO:0006189,'de novo' IMP biosynthetic process,6,1130,16,293897,97.53219026548673,2.470674260718e-11,1.1875176285386515e-10,UniProt UniPathway
GO:0032264,IMP salvage,4,1130,11,293897,94.57666934835078,7.021321005144303e-08,1.9373644995675947e-07,UniProt UniPathway
GO:0006699,bile acid biosynthetic process,7,1130,20,293897,91.03004424778761,9.049790885749302e-13,4.6497201447470555e-12,UniProt UniPathway
GO:0006665,sphingolipid metabolic process,28,1130,81,293897,89.9062165410248,6.24424836585305e-47,4.6519650325605225e-45,UniProt UniPathway
