go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0060078,regulation of postsynaptic membrane potential,83,2586,83,76960,29.760247486465587,1.3480296165379783e-123,4.017128257283175e-122,Logical Inference
GO:1904115,axon cytoplasm,25,2586,25,76960,29.760247486465584,1.2889545287506793e-37,1.745947498035011e-36,Logical Inference
GO:0098664,G protein-coupled serotonin receptor signaling pathway,7,2586,7,76960,29.760247486465584,4.798804169763567e-11,2.383406070982572e-10,Logical Inference
GO:0061727,methylglyoxal catabolic process to lactate,2,2586,2,76960,29.760247486465584,0.0011286637923873335,0.0021021363133214084,Logical Inference
GO:0015804,neutral amino acid transport,6,2586,6,76960,29.760247486465584,1.4313456437208737e-09,6.272661791600299e-09,Logical Inference
GO:0015812,gamma-aminobutyric acid transport,6,2586,6,76960,29.760247486465584,1.4313456437208737e-09,6.272661791600299e-09,Logical Inference
GO:0098794,postsynapse,64,2586,64,76960,29.760247486465584,2.2764972470406202e-95,4.845686997272177e-94,Logical Inference
GO:0019532,oxalate transport,8,2586,8,76960,29.760247486465584,1.6082694571777891e-12,9.216621119980407e-12,Logical Inference
GO:0032839,dendrite cytoplasm,3,2586,3,76960,29.760247486465584,3.789686893537864e-05,8.687128417494488e-05,Logical Inference
GO:0098734,macromolecule depalmitoylation,9,2586,9,76960,29.760247486465584,5.387928397708104e-14,3.2112053250340294e-13,Logical Inference
GO:0035461,vitamin transmembrane transport,3,2586,3,76960,29.760247486465584,3.789686893537864e-05,8.687128417494488e-05,Logical Inference
GO:0036092,phosphatidylinositol-3-phosphate biosynthetic process,4,2586,4,76960,29.760247486465584,1.2719780196744028e-06,3.575938206254453e-06,Logical Inference
GO:0042572,retinol metabolic process,4,2586,4,76960,29.760247486465584,1.2719780196744028e-06,3.575938206254453e-06,Logical Inference
GO:0044322,endoplasmic reticulum quality control compartment,3,2586,3,76960,29.760247486465584,3.789686893537864e-05,8.687128417494488e-05,Logical Inference
GO:0015698,inorganic anion transport,4,2586,4,76960,29.760247486465584,1.2719780196744028e-06,3.575938206254453e-06,Logical Inference
GO:0097359,UDP-glucosylation,3,2586,3,76960,29.760247486465584,3.789686893537864e-05,8.687128417494488e-05,Logical Inference
GO:0071806,protein transmembrane transport,2,2586,2,76960,29.760247486465584,0.0011286637923873335,0.0021021363133214084,Logical Inference
GO:0071422,succinate transmembrane transport,4,2586,4,76960,29.760247486465584,1.2719780196744028e-06,3.575938206254453e-06,Logical Inference
GO:0046710,GDP metabolic process,2,2586,2,76960,29.760247486465584,0.0011286637923873335,0.0021021363133214084,Logical Inference
GO:0046940,nucleoside monophosphate phosphorylation,11,2586,11,76960,29.760247486465584,6.040309619877909e-17,4.285743492199088e-16,Logical Inference
GO:0050911,detection of chemical stimulus involved in sensory perception of smell,185,2586,185,76960,29.760247486465584,3.5035038506269006e-276,2.610110368717041e-274,Logical Inference
GO:0071421,manganese ion transmembrane transport,4,2586,4,76960,29.760247486465584,1.2719780196744028e-06,3.575938206254453e-06,Logical Inference
GO:0070778,L-aspartate transmembrane transport,3,2586,3,76960,29.760247486465584,3.789686893537864e-05,8.687128417494488e-05,Logical Inference
GO:0060079,excitatory postsynaptic potential,113,2586,113,76960,29.760247486465584,2.730957093370695e-168,1.3563753563741119e-166,Logical Inference
GO:0015701,bicarbonate transport,11,2586,11,76960,29.760247486465584,6.040309619877909e-17,4.285743492199088e-16,Logical Inference
GO:0015790,UDP-xylose transmembrane transport,2,2586,2,76960,29.760247486465584,0.0011286637923873335,0.0021021363133214084,Logical Inference
GO:0010248,establishment or maintenance of transmembrane electrochemical gradient,4,2586,4,76960,29.760247486465584,1.2719780196744028e-06,3.575938206254453e-06,Logical Inference
GO:1902389,ceramide 1-phosphate transport,3,2586,3,76960,29.760247486465584,3.789686893537864e-05,8.687128417494488e-05,Logical Inference
GO:0001172,RNA-templated transcription,5,2586,5,76960,29.760247486465584,4.2676948474443955e-08,1.5140155530219403e-07,Logical Inference
GO:0001676,long-chain fatty acid metabolic process,3,2586,3,76960,29.760247486465584,3.789686893537864e-05,8.687128417494488e-05,Logical Inference
GO:0001963,"synaptic transmission, dopaminergic",5,2586,5,76960,29.760247486465584,4.2676948474443955e-08,1.5140155530219403e-07,Logical Inference
GO:0001973,G protein-coupled adenosine receptor signaling pathway,5,2586,5,76960,29.760247486465584,4.2676948474443955e-08,1.5140155530219403e-07,Logical Inference
GO:0003333,amino acid transmembrane transport,5,2586,5,76960,29.760247486465584,4.2676948474443955e-08,1.5140155530219403e-07,Logical Inference
GO:1903826,L-arginine transmembrane transport,2,2586,2,76960,29.760247486465584,0.0011286637923873335,0.0021021363133214084,Logical Inference
GO:1903401,L-lysine transmembrane transport,2,2586,2,76960,29.760247486465584,0.0011286637923873335,0.0021021363133214084,Logical Inference
GO:0006278,RNA-templated DNA biosynthetic process,14,2586,14,76960,29.760247486465584,2.2609593487357567e-21,1.8715719053423763e-20,Logical Inference
GO:1902559,3'-phospho-5'-adenylyl sulfate transmembrane transport,2,2586,2,76960,29.760247486465584,0.0011286637923873335,0.0021021363133214084,Logical Inference
GO:0009584,detection of visible light,5,2586,5,76960,29.760247486465584,4.2676948474443955e-08,1.5140155530219403e-07,Logical Inference
GO:1902476,chloride transmembrane transport,22,2586,22,76960,29.760247486465584,3.4865635686983804e-33,4.3291497644671557e-32,Logical Inference
GO:0061025,membrane fusion,4,2586,4,76960,29.760247486465584,1.2719780196744028e-06,3.575938206254453e-06,Logical Inference
GO:0007217,tachykinin receptor signaling pathway,2,2586,2,76960,29.760247486465584,0.0011286637923873335,0.0021021363133214084,Logical Inference
GO:0140331,aminophospholipid translocation,3,2586,3,76960,29.760247486465584,3.789686893537864e-05,8.687128417494488e-05,Logical Inference
GO:0009224,CMP biosynthetic process,2,2586,2,76960,29.760247486465584,0.0011286637923873335,0.0021021363133214084,Logical Inference
GO:0008645,hexose transmembrane transport,20,2586,20,76960,29.760247486465584,3.1358283759988974e-30,3.337417343027398e-29,Logical Inference
GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity,11,2586,11,76960,29.760247486465584,6.040309619877909e-17,4.285743492199088e-16,Logical Inference
GO:0099566,regulation of postsynaptic cytosolic calcium ion concentration,2,2586,2,76960,29.760247486465584,0.0011286637923873335,0.0021021363133214084,Logical Inference
GO:0007196,adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway,5,2586,5,76960,29.760247486465584,4.2676948474443955e-08,1.5140155530219403e-07,Logical Inference
GO:0098869,cellular oxidant detoxification,68,2586,69,76960,29.328939551879124,1.754828869286726e-99,4.35782502539537e-98,Logical Inference
GO:0030522,intracellular receptor signaling pathway,54,2586,55,76960,29.219152077620755,8.237562864446394e-79,1.3637742964472362e-77,Logical Inference
GO:0098655,monoatomic cation transmembrane transport,20,2586,21,76960,28.343092844252936,6.376075679724719e-29,5.937720476743645e-28,Logical Inference
GO:0035725,sodium ion transmembrane transport,16,2586,17,76960,28.009644693144082,4.1579237180031055e-23,3.644297846955663e-22,Logical Inference
GO:0098793,presynapse,41,2586,45,76960,27.11489215433531,3.6578949122680875e-56,5.4502634192794506e-55,Logical Inference
GO:0006338,chromatin remodeling,96,2586,108,76960,26.453553321302742,1.1396711897139109e-127,4.245275181684318e-126,Logical Inference
GO:0046835,carbohydrate phosphorylation,12,2586,14,76960,25.508783559827645,1.727564269085876e-16,1.1700321640627068e-15,Logical Inference
GO:1902475,L-alpha-amino acid transmembrane transport,22,2586,26,76960,25.181747873163186,4.5789504613903997e-29,4.548424124981131e-28,Logical Inference
GO:0006412,translation,944,2586,1166,76960,24.094059714599926,0.0,0.0,Logical Inference
GO:0098656,monoatomic anion transmembrane transport,4,2586,5,76960,23.80819798917247,6.189182304474239e-06,1.646764577440467e-05,Logical Inference
GO:0043083,synaptic cleft,3,2586,4,76960,22.32018561484919,0.00014777154168249133,0.00032862626433867475,Logical Inference
GO:0007271,"synaptic transmission, cholinergic",3,2586,4,76960,22.32018561484919,0.00014777154168249133,0.00032862626433867475,Logical Inference
GO:0015813,L-glutamate transmembrane transport,2,2586,3,76960,19.84016499097706,0.003310197639291242,0.005942402991016808,Logical Inference
GO:0042908,xenobiotic transport,2,2586,3,76960,19.84016499097706,0.003310197639291242,0.005942402991016808,Logical Inference
GO:0120009,intermembrane lipid transfer,6,2586,9,76960,19.840164990977055,1.1016856275336799e-07,3.5685034457069194e-07,Logical Inference
GO:0071897,DNA biosynthetic process,10,2586,16,76960,18.60015467904099,1.2005061651637409e-11,6.388407807478478e-11,Logical Inference
GO:0007010,cytoskeleton organization,14,2586,24,76960,17.360144367104926,3.2304470578323763e-15,2.092767876595757e-14,Logical Inference
GO:0034219,carbohydrate transmembrane transport,7,2586,13,76960,16.02474864655839,6.889487278144052e-08,2.3330309191896904e-07,Logical Inference
GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,3,2586,6,76960,14.880123743232792,0.0007022204245108674,0.001494726332173132,Logical Inference
GO:0019722,calcium-mediated signaling,3,2586,6,76960,14.880123743232792,0.0007022204245108674,0.001494726332173132,Logical Inference
GO:0045892,negative regulation of DNA-templated transcription,9,2586,21,76960,12.75439177991382,1.0976099377885765e-08,4.6726823065856546e-08,Logical Inference
GO:0000165,MAPK cascade,9,2586,22,76960,12.174646699008647,1.8017174235508628e-08,7.457108225252182e-08,Logical Inference
GO:0045944,positive regulation of transcription by RNA polymerase II,13,2586,32,76960,12.090100541376644,1.2910322826980702e-11,6.633234831793534e-11,Logical Inference
GO:0051726,regulation of cell cycle,9,2586,24,76960,11.160092807424595,4.455927162627817e-08,1.5440305749570806e-07,Logical Inference
GO:0045893,positive regulation of DNA-templated transcription,16,2586,48,76960,9.92008249548853,2.052341695468161e-12,1.1325885652768741e-11,Logical Inference
GO:0005773,vacuole,3,2586,10,76960,8.928074245939676,0.003807884713773771,0.006754462170860618,Logical Inference
GO:0000781,"chromosome, telomeric region",7,2586,25,76960,8.332869296210363,1.3530236554603523e-05,3.536851309887588e-05,Logical Inference
GO:0007186,G protein-coupled receptor signaling pathway,149,2586,545,76960,8.136287844923618,3.2335752726595822e-90,6.022533945328472e-89,Logical Inference
GO:0045202,synapse,53,2586,215,76960,7.3362470548031435,2.0219339733571433e-30,2.3174474002324182e-29,Logical Inference
