go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0047372,monoacylglycerol lipase activity,2,1489,2,49333,33.1316319677636,0.0009103981780044801,0.00871029608144827,EC2GO
GO:0004528,phosphodiesterase I activity,2,1489,2,49333,33.1316319677636,0.0009103981780044801,0.00871029608144827,EC2GO
GO:0004321,fatty-acyl-CoA synthase activity,2,1489,2,49333,33.1316319677636,0.0009103981780044801,0.00871029608144827,EC2GO
GO:0004169,dolichyl-phosphate-mannose-protein mannosyltransferase activity,7,1489,7,49333,33.1316319677636,2.2508735965857214e-11,1.3280154219855757e-09,EC2GO
GO:0004558,"alpha-1,4-glucosidase activity",2,1489,2,49333,33.1316319677636,0.0009103981780044801,0.00871029608144827,EC2GO
GO:0004574,"oligo-1,6-glucosidase activity",5,1489,5,49333,33.1316319677636,2.488595235300709e-08,1.0364267215252364e-06,EC2GO
GO:0003993,acid phosphatase activity,6,1489,6,49333,33.1316319677636,7.486772885959803e-10,3.786168002328243e-08,EC2GO
GO:0120518,protein N-terminal-methionine acetyltransferase activity,3,1489,3,49333,33.1316319677636,2.7442421412350486e-05,0.0005251144421606526,EC2GO
GO:0003925,G protein activity,3,1489,3,49333,33.1316319677636,2.7442421412350486e-05,0.0005251144421606526,EC2GO
GO:0015434,ABC-type cadmium transporter activity,2,1489,2,49333,33.1316319677636,0.0009103981780044801,0.00871029608144827,EC2GO
GO:0008843,endochitinase activity,2,1489,2,49333,33.1316319677636,0.0009103981780044801,0.00871029608144827,EC2GO
GO:0008486,diphosphoinositol-polyphosphate diphosphatase activity,2,1489,2,49333,33.1316319677636,0.0009103981780044801,0.00871029608144827,EC2GO
GO:0004338,"glucan exo-1,3-beta-glucosidase activity",4,1489,4,49333,33.1316319677636,8.266660899807992e-07,2.2510753527169453e-05,EC2GO
GO:0061631,ubiquitin conjugating enzyme activity,11,1489,11,49333,33.131631967763596,1.8269787360926226e-17,1.4372232723928631e-15,EC2GO
GO:0004523,RNA-DNA hybrid ribonuclease activity,48,1489,52,49333,30.583044893320245,1.223957170233298e-68,4.868978980385968e-66,EC2GO
GO:0004526,ribonuclease P activity,8,1489,9,49333,29.450339526900976,5.9240329687372725e-12,3.8129230380599897e-10,EC2GO
GO:0004693,cyclin-dependent protein serine/threonine kinase activity,5,1489,6,49333,27.609693306469666,1.4557232767506265e-07,4.907867047330684e-06,EC2GO
GO:0004708,MAP kinase kinase activity,5,1489,7,49333,23.66545140554543,4.967389253517776e-07,1.5290919963002544e-05,EC2GO
GO:0004712,protein serine/threonine/tyrosine kinase activity,4,1489,6,49333,22.087754645175732,1.1810215266125779e-05,0.00026130101276303284,EC2GO
GO:0047184,1-acylglycerophosphocholine O-acyltransferase activity,3,1489,5,49333,19.87897918065816,0.0002621735384879108,0.0035287096045486838,EC2GO
GO:0003962,cystathionine gamma-synthase activity,3,1489,5,49333,19.87897918065816,0.0002621735384879108,0.0035287096045486838,EC2GO
GO:0061630,ubiquitin protein ligase activity,28,1489,47,49333,19.73799351271023,8.502335527044657e-31,1.0032755921912695e-28,EC2GO
GO:0003724,RNA helicase activity,39,1489,69,49333,18.726574590475078,4.1683813748812635e-41,5.902428026831869e-39,EC2GO
GO:0003756,protein disulfide isomerase activity,5,1489,9,49333,18.406462204313108,2.8331286474039338e-06,7.429092897636981e-05,EC2GO
GO:0004364,glutathione transferase activity,7,1489,13,49333,17.840109521103475,3.292460099833325e-08,1.2950343059344412e-06,EC2GO
GO:0046526,D-xylulose reductase activity,3,1489,6,49333,16.5658159838818,0.0005125368617096961,0.005669939032663513,EC2GO
GO:0047433,branched-chain-2-oxoacid decarboxylase activity,5,1489,10,49333,16.5658159838818,5.5246135683577695e-06,0.00012617504536765485,EC2GO
GO:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity,3,1489,6,49333,16.5658159838818,0.0005125368617096961,0.005669939032663513,EC2GO
GO:0045547,"ditrans,polycis-polyprenyl diphosphate synthase [(2E,6E)-farnesyl diphosphate specific] activity",3,1489,6,49333,16.5658159838818,0.0005125368617096961,0.005669939032663513,EC2GO
GO:0050177,phenylpyruvate decarboxylase activity,4,1489,8,49333,16.5658159838818,5.249822488426398e-05,0.0009292185804514725,EC2GO
GO:0052851,ferric-chelate reductase (NADPH) activity,7,1489,14,49333,16.5658159838818,6.412238481787216e-08,2.2699324225526743e-06,EC2GO
GO:0036381,pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity,6,1489,12,49333,16.5658159838818,5.916010305775453e-07,1.6754141185956083e-05,EC2GO
GO:0034979,NAD-dependent protein lysine deacetylase activity,5,1489,10,49333,16.5658159838818,5.5246135683577695e-06,0.00012617504536765485,EC2GO
GO:0019172,glyoxalase III activity,4,1489,8,49333,16.5658159838818,5.249822488426398e-05,0.0009292185804514725,EC2GO
GO:0140078,class I DNA-(apurinic or apyrimidinic site) endonuclease activity,3,1489,6,49333,16.5658159838818,0.0005125368617096961,0.005669939032663513,EC2GO
GO:0140326,ATPase-coupled intramembrane lipid transporter activity,5,1489,10,49333,16.5658159838818,5.5246135683577695e-06,0.00012617504536765485,EC2GO
GO:0008554,P-type sodium transporter activity,3,1489,6,49333,16.5658159838818,0.0005125368617096961,0.005669939032663513,EC2GO
GO:0140824,thioredoxin-dependent peroxiredoxin activity,7,1489,14,49333,16.5658159838818,6.412238481787216e-08,2.2699324225526743e-06,EC2GO
GO:0047434,indolepyruvate decarboxylase activity,4,1489,8,49333,16.5658159838818,5.249822488426398e-05,0.0009292185804514725,EC2GO
GO:0141221,"histone deacetylase activity, hydrolytic mechanism",5,1489,10,49333,16.5658159838818,5.5246135683577695e-06,0.00012617504536765485,EC2GO
GO:0004535,poly(A)-specific ribonuclease activity,3,1489,6,49333,16.5658159838818,0.0005125368617096961,0.005669939032663513,EC2GO
GO:0004022,alcohol dehydrogenase (NAD+) activity,6,1489,12,49333,16.5658159838818,5.916010305775453e-07,1.6754141185956083e-05,EC2GO
GO:0004092,carnitine O-acetyltransferase activity,3,1489,6,49333,16.5658159838818,0.0005125368617096961,0.005669939032663513,EC2GO
GO:0004691,cAMP-dependent protein kinase activity,3,1489,6,49333,16.5658159838818,0.0005125368617096961,0.005669939032663513,EC2GO
GO:0004365,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,3,1489,6,49333,16.5658159838818,0.0005125368617096961,0.005669939032663513,EC2GO
GO:0003964,RNA-directed DNA polymerase activity,47,1489,95,49333,16.391438973525148,1.3834900132651961e-45,2.448777323479397e-43,EC2GO
GO:0003887,DNA-directed DNA polymerase activity,55,1489,119,49333,15.31293914476469,4.944181158303951e-51,1.1668267533597325e-48,EC2GO
GO:0003841,1-acylglycerol-3-phosphate O-acyltransferase activity,4,1489,9,49333,14.725169763450488,9.2230301873752e-05,0.0014510900828136983,EC2GO
