go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0006516,glycoprotein catabolic process,132,1182363,132,7890361,6.673382878185465,1.5262383469801074e-109,6.064361942522022e-109,TreeGrafter
GO:0015793,glycerol transmembrane transport,163,1182363,163,7890361,6.673382878185465,4.241035636491936e-135,1.8672221731588268e-134,TreeGrafter
GO:0097176,epoxide metabolic process,14,1182363,14,7890361,6.673382878185465,2.8782398722860224e-12,5.357255443349648e-12,TreeGrafter
GO:0047840,dCTP diphosphatase activity,7,1182363,7,7890361,6.673382878185465,1.6965675017894757e-06,2.7610804440887546e-06,TreeGrafter
GO:0006538,L-glutamate catabolic process,183,1182363,183,7890361,6.673382878185465,1.378712289724871e-151,6.49095428838957e-151,TreeGrafter
GO:0015499,formate transmembrane transporter activity,348,1182363,348,7890361,6.673382878185465,1.284460621672613e-287,1.024368773369511e-286,TreeGrafter
GO:0098609,cell-cell adhesion,17,1182363,17,7890361,6.673382878185465,9.684446510332605e-15,1.903758300846962e-14,TreeGrafter
GO:0043200,response to amino acid,456,1182363,456,7890361,6.673382878185465,0.0,0.0,TreeGrafter
GO:0015606,spermidine transmembrane transporter activity,7,1182363,7,7890361,6.673382878185465,1.6965675017894757e-06,2.7610804440887546e-06,TreeGrafter
GO:0043420,anthranilate metabolic process,14,1182363,14,7890361,6.673382878185465,2.8782398722860224e-12,5.357255443349648e-12,TreeGrafter
GO:0043448,alkane catabolic process,478,1182363,478,7890361,6.673382878185465,0.0,0.0,TreeGrafter
GO:0110051,metabolite repair,434,1182363,434,7890361,6.673382878185465,0.0,0.0,TreeGrafter
GO:0015724,formate transport,348,1182363,348,7890361,6.673382878185465,1.284460621672613e-287,1.024368773369511e-286,TreeGrafter
GO:0015744,succinate transport,809,1182363,809,7890361,6.673382878185465,0.0,0.0,TreeGrafter
GO:1900376,regulation of secondary metabolite biosynthetic process,1251,1182363,1251,7890361,6.673382878185465,0.0,0.0,TreeGrafter
GO:0004777,succinate-semialdehyde dehydrogenase (NAD+) activity,28,1182363,28,7890361,6.673382878185465,8.283097322505306e-24,1.8678037849388036e-23,TreeGrafter
GO:0015807,L-amino acid transport,652,1182363,652,7890361,6.673382878185465,0.0,0.0,TreeGrafter
GO:0090588,protein-phosphocysteine-N-acetylmuramate phosphotransferase system transporter activity,66,1182363,66,7890361,6.673382878185465,3.912833311052412e-55,1.1358367163301106e-54,TreeGrafter
GO:1902758,bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process,34,1182363,34,7890361,6.673382878185465,9.376901665588624e-29,2.259530820707968e-28,TreeGrafter
GO:0015818,isoleucine transport,275,1182363,275,7890361,6.673382878185465,1.9636878182026985e-227,1.2609238970178358e-226,TreeGrafter
GO:0015820,L-leucine transport,275,1182363,275,7890361,6.673382878185465,1.9636878182026985e-227,1.2609238970178358e-226,TreeGrafter
GO:0015829,valine transport,275,1182363,275,7890361,6.673382878185465,1.9636878182026985e-227,1.2609238970178358e-226,TreeGrafter
GO:1902815,"N,N'-diacetylchitobiose import",116,1182363,116,7890361,6.673382878185465,2.364700406545072e-96,8.759162993500011e-96,TreeGrafter
GO:0015848,spermidine transport,7,1182363,7,7890361,6.673382878185465,1.6965675017894757e-06,2.7610804440887546e-06,TreeGrafter
GO:0030964,NADH dehydrogenase complex,125,1182363,125,7890361,6.673382878185465,9.001698675102317e-104,3.5022233907819953e-103,TreeGrafter
GO:0015996,chlorophyll catabolic process,14,1182363,14,7890361,6.673382878185465,2.8782398722860224e-12,5.357255443349648e-12,TreeGrafter
GO:1903607,cytochrome c biosynthetic process,14,1182363,14,7890361,6.673382878185465,2.8782398722860224e-12,5.357255443349648e-12,TreeGrafter
GO:0044594,17-beta-hydroxysteroid dehydrogenase (NAD+) activity,7,1182363,7,7890361,6.673382878185465,1.6965675017894757e-06,2.7610804440887546e-06,TreeGrafter
GO:0016150,"translation release factor activity, codon nonspecific",330,1182363,330,7890361,6.673382878185465,8.888992406255824e-273,6.729808102168683e-272,TreeGrafter
GO:1905202,methylcrotonoyl-CoA carboxylase complex,39,1182363,39,7890361,6.673382878185465,7.083908426452862e-33,1.7717677213929534e-32,TreeGrafter
GO:0030894,replisome,315,1182363,315,7890361,6.673382878185465,2.0680054256549103e-260,1.5145098558472726e-259,TreeGrafter
