go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0016168,chlorophyll binding,117,180680,117,414490,2.294055789240647,6.311476985512811e-43,3.285975319441591e-42,UniProt Keywords
GO:0046755,viral budding,101,180680,101,414490,2.294055789240647,3.7337861780542134e-37,1.749545523431117e-36,UniProt Keywords
GO:0039622,T=16 icosahedral viral capsid,75,180680,75,414490,2.2940557892406463,8.931790418815404e-28,3.755932381245452e-27,UniProt Keywords
GO:0039540,symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of RIG-I activity,36,180680,36,414490,2.2940557892406463,1.0408846399856826e-13,3.132203320323889e-13,UniProt Keywords
GO:0039527,symbiont-mediated suppression of host TRAF-mediated signal transduction,12,180680,12,414490,2.2940557892406463,4.706117919819769e-05,0.00010023419985070677,UniProt Keywords
GO:0098004,virus tail fiber assembly,107,180680,107,414490,2.2940557892406463,2.5567204187112856e-39,1.2516482049810474e-38,UniProt Keywords
GO:0039723,symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of TBK1 activity,20,180680,20,414490,2.2940557892406463,6.13285733267267e-08,1.5239221250883602e-07,UniProt Keywords
GO:0008652,amino acid biosynthetic process,37,180680,37,414490,2.2940557892406463,4.5368017897527906e-14,1.377843506517514e-13,UniProt Keywords
GO:0039522,symbiont-mediated suppression of host mRNA export from nucleus,10,180680,10,414490,2.2940557892406463,0.00024768472866451357,0.000510947113219877,UniProt Keywords
GO:0039520,symbiont-mediated activation of host autophagy,91,180680,91,414490,2.2940557892406463,1.5117659530453169e-33,6.886933786095332e-33,UniProt Keywords
GO:0009635,response to herbicide,68,180680,68,414490,2.2940557892406463,2.991165320598299e-25,1.2112373150077063e-24,UniProt Keywords
GO:0042784,symbiont-mediated suppression of host complement activation,31,180680,31,414490,2.2940557892406463,6.616772868992648e-12,1.8872186965474684e-11,UniProt Keywords
GO:0044071,symbiont-mediated perturbation of host cell cycle progression,445,180680,445,414490,2.2940557892406463,2.4953130317075574e-161,2.2120612821623752e-160,UniProt Keywords
GO:0075713,establishment of integrated proviral latency,822,180680,822,414490,2.2940557892406463,1.3335705781882581e-297,1.8225464568572862e-296,UniProt Keywords
GO:0032359,provirus excision,16,180680,16,414490,2.2940557892406463,1.6989229451952293e-06,3.924272718479121e-06,UniProt Keywords
GO:0039554,symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of MDA-5 activity,20,180680,20,414490,2.2940557892406463,6.13285733267267e-08,1.5239221250883602e-07,UniProt Keywords
GO:0044826,viral genome integration into host DNA,822,180680,822,414490,2.2940557892406463,1.3335705781882581e-297,1.8225464568572862e-296,UniProt Keywords
GO:0075606,transport of viral material towards nucleus,386,180680,386,414490,2.2940557892406463,5.081751075266123e-140,4.065400860212898e-139,UniProt Keywords
GO:0075523,viral translational frameshifting,484,180680,484,414490,2.2940557892406463,2.0369882618802639e-175,1.8559226386020183e-174,UniProt Keywords
GO:0075513,caveolin-mediated endocytosis of virus by host cell,10,180680,10,414490,2.2940557892406463,0.00024768472866451357,0.000510947113219877,UniProt Keywords
GO:0046656,folic acid biosynthetic process,8,180680,8,414490,2.2940557892406463,0.0013035576176276893,0.0025299816484135036,UniProt Keywords
GO:0030420,establishment of competence for transformation,43,180680,43,414490,2.2940557892406463,3.1103163125627386e-16,1.0201837505205782e-15,UniProt Keywords
GO:0030291,protein serine/threonine kinase inhibitor activity,51,180680,51,414490,2.2940557892406463,4.0501235568564866e-19,1.3983584491041345e-18,UniProt Keywords
GO:0060141,symbiont-mediated induction of syncytium formation,31,180680,31,414490,2.2940557892406463,6.616772868992648e-12,1.8872186965474684e-11,UniProt Keywords
GO:0039646,symbiont-mediated perturbation of host cell cycle G0/G1 transition checkpoint,23,180680,23,414490,2.2940557892406463,5.0788514211444985e-09,1.3326906129083163e-08,UniProt Keywords
GO:0019521,D-gluconate metabolic process,25,180680,25,414490,2.2940557892406463,9.64925591355951e-10,2.573134910282536e-09,UniProt Keywords
GO:0019046,release from viral latency,27,180680,27,414490,2.2940557892406463,1.8332289920871327e-10,5.01082591170483e-10,UniProt Keywords
GO:0039722,symbiont-mediated suppression of host toll-like receptor signaling pathway,21,180680,21,414490,2.2940557892406463,2.673201934361394e-08,6.79697856178711e-08,UniProt Keywords
GO:0008202,steroid metabolic process,7,180680,7,414490,2.2940557892406463,0.0029904992557216116,0.005573203158390276,UniProt Keywords
GO:0098026,"virus tail, tube",13,180680,13,414490,2.2940557892406463,2.0513631901333998e-05,4.54626436732267e-05,UniProt Keywords
