go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0015969,guanosine tetraphosphate metabolic process,8,124098,8,414490,3.3400215958355495,6.45560795400241e-05,0.0002324906232231796,InterPro2GO
GO:0042301,phosphate ion binding,17,124098,17,414490,3.3400215958355495,1.2471792001760598e-09,6.283864431656301e-09,InterPro2GO
GO:0004950,chemokine receptor activity,18,124098,18,414490,3.3400215958355495,3.7336869309239717e-10,1.899467914372972e-09,InterPro2GO
GO:0009226,nucleotide-sugar biosynthetic process,9,124098,9,414490,3.3400215958355495,1.9327169600008245e-05,7.446644757650236e-05,InterPro2GO
GO:0016888,"DNA endonuclease activity, producing 5'-phosphomonoesters",289,124098,289,414490,3.3400215958355495,3.4223260966069583e-152,1.3794606727861894e-150,InterPro2GO
GO:0031423,hexon binding,76,124098,76,414490,3.3400215958355495,1.5419331877877933e-40,1.7954955342240082e-39,InterPro2GO
GO:0006801,superoxide metabolic process,87,124098,87,414490,3.3400215958355495,2.6585083264940777e-46,3.571944520725376e-45,InterPro2GO
GO:0006862,nucleotide transport,5,124098,5,414490,3.3400215958355495,0.002405631528060157,0.007182626328794998,InterPro2GO
GO:0032549,ribonucleoside binding,94,124098,94,414490,3.3400215958355495,5.712782900930232e-50,8.201365041335455e-49,InterPro2GO
GO:0032897,negative regulation of viral transcription,80,124098,80,414490,3.3400215958355495,1.236824504457409e-42,1.5430858103230532e-41,InterPro2GO
GO:0016884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",40,124098,40,414490,3.3400215958355495,1.1171624120786393e-21,8.737210506406076e-21,InterPro2GO
GO:0007018,microtubule-based movement,5,124098,5,414490,3.3400215958355495,0.002405631528060157,0.007182626328794998,InterPro2GO
GO:0004532,RNA exonuclease activity,47,124098,47,414490,3.3400215958355495,2.4051004743692974e-25,2.0660207353598556e-24,InterPro2GO
GO:0070008,serine-type exopeptidase activity,61,124098,61,414490,3.3400215958355495,1.1137980126906444e-32,1.1011889785847126e-31,InterPro2GO
GO:0039653,symbiont-mediated suppression of host transcription,30,124098,30,414490,3.3400215958355495,1.9339938936785106e-16,1.3422686096523702e-15,InterPro2GO
GO:0039678,symbiont genome ejection through host cell envelope,173,124098,173,414490,3.3400215958355495,2.263993425571654e-91,5.517825837207194e-90,InterPro2GO
GO:0016556,mRNA modification,302,124098,302,414490,3.3400215958355495,5.201918020970659e-159,2.271504202490521e-157,InterPro2GO
GO:0016830,carbon-carbon lyase activity,8,124098,8,414490,3.3400215958355495,6.45560795400241e-05,0.0002324906232231796,InterPro2GO
GO:0070897,transcription preinitiation complex assembly,19,124098,19,414490,3.3400215958355495,1.1177495087378145e-10,5.77045066579916e-10,InterPro2GO
GO:0009166,nucleotide catabolic process,16,124098,16,414490,3.3400215958355495,4.165981784362758e-09,2.040163042061762e-08,InterPro2GO
GO:0008907,integrase activity,8,124098,8,414490,3.3400215958355495,6.45560795400241e-05,0.0002324906232231796,InterPro2GO
GO:0016998,cell wall macromolecule catabolic process,673,124098,673,414490,3.3400215958355495,0.0,0.0,InterPro2GO
GO:0030247,polysaccharide binding,8,124098,8,414490,3.3400215958355495,6.45560795400241e-05,0.0002324906232231796,InterPro2GO
GO:0016407,acetyltransferase activity,9,124098,9,414490,3.3400215958355495,1.9327169600008245e-05,7.446644757650236e-05,InterPro2GO
GO:0016462,pyrophosphatase activity,9,124098,9,414490,3.3400215958355495,1.9327169600008245e-05,7.446644757650236e-05,InterPro2GO
GO:0019684,"photosynthesis, light reaction",115,124098,115,414490,3.3400215958355495,5.659202402225795e-61,9.266943933644739e-60,InterPro2GO
GO:0006270,DNA replication initiation,36,124098,36,414490,3.3400215958355495,1.3914937535283132e-19,1.0416324669269087e-18,InterPro2GO
GO:0022900,electron transport chain,32,124098,32,414490,3.3400215958355495,1.733033522125626e-17,1.2525649180604525e-16,InterPro2GO
GO:0060567,negative regulation of termination of DNA-templated transcription,36,124098,36,414490,3.3400215958355495,1.3914937535283132e-19,1.0416324669269087e-18,InterPro2GO
GO:0009772,photosynthetic electron transport in photosystem II,115,124098,115,414490,3.3400215958355495,5.659202402225795e-61,9.266943933644739e-60,InterPro2GO
GO:0019087,symbiont-mediated transformation of host cell,5,124098,5,414490,3.3400215958355495,0.002405631528060157,0.007182626328794998,InterPro2GO
GO:0060703,deoxyribonuclease inhibitor activity,23,124098,23,414490,3.3400215958355495,8.977311949031189e-13,5.315380182251235e-12,InterPro2GO
GO:0016539,intein-mediated protein splicing,160,124098,160,414490,3.3400215958355495,1.4754054590287448e-84,3.514147547868465e-83,InterPro2GO
GO:0006220,pyrimidine nucleotide metabolic process,151,124098,151,414490,3.3400215958355495,7.692684828461327e-80,1.7525942826581459e-78,InterPro2GO
GO:0006109,regulation of carbohydrate metabolic process,15,124098,15,414490,3.3400215958355495,1.3915647592313964e-08,6.68972416364451e-08,InterPro2GO
GO:0019030,icosahedral viral capsid,10,124098,10,414490,3.3400215958355495,5.786246290073743e-06,2.2882966460367104e-05,InterPro2GO
GO:0051027,DNA transport,46,124098,46,414490,3.3400215958355495,8.0351744515094305e-25,6.791018407404745e-24,InterPro2GO
GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",8,124098,8,414490,3.3400215958355495,6.45560795400241e-05,0.0002324906232231796,InterPro2GO
GO:0030908,protein splicing,22,124098,22,414490,3.3400215958355495,2.9988140566338033e-12,1.7363299068244342e-11,InterPro2GO
GO:0070988,demethylation,10,124098,10,414490,3.3400215958355495,5.786246290073743e-06,2.2882966460367104e-05,InterPro2GO
GO:0050482,arachidonate secretion,10,124098,10,414490,3.3400215958355495,5.786246290073743e-06,2.2882966460367104e-05,InterPro2GO
GO:0004040,amidase activity,108,124098,108,414490,3.3400215958355495,2.6357628345531085e-57,4.185271894866149e-56,InterPro2GO
GO:0001882,nucleoside binding,11,124098,11,414490,3.3400215958355495,1.7323000618395465e-06,7.3203647774509864e-06,InterPro2GO
GO:0008170,N-methyltransferase activity,346,124098,346,414490,3.3400215958355495,4.327496959101838e-182,2.1818154709591826e-180,InterPro2GO
GO:0003688,DNA replication origin binding,138,124098,138,414490,3.3400215958355495,5.005088968303766e-73,1.0490666477564694e-71,InterPro2GO
GO:0046080,dUTP metabolic process,60,124098,60,414490,3.3400215958355495,3.721370147836073e-32,3.6448559952637423e-31,InterPro2GO
GO:0046417,chorismate metabolic process,10,124098,10,414490,3.3400215958355495,5.786246290073743e-06,2.2882966460367104e-05,InterPro2GO
GO:0051715,cytolysis in another organism,31,124098,31,414490,3.3400215958355495,5.789382676553896e-17,4.099508814208434e-16,InterPro2GO
GO:0003676,nucleic acid binding,4422,124098,4422,414490,3.3400215958355495,0.0,0.0,InterPro2GO
GO:0046765,viral budding from nuclear membrane,75,124098,75,414490,3.3400215958355495,5.152272094373106e-40,5.806001241831199e-39,InterPro2GO
GO:0002151,G-quadruplex RNA binding,21,124098,21,414490,3.3400215958355495,1.0017291385350211e-11,5.644151275186571e-11,InterPro2GO
GO:0001907,symbiont-mediated killing of host cell,47,124098,47,414490,3.3400215958355495,2.4051004743692974e-25,2.0660207353598556e-24,InterPro2GO
GO:0046802,exit of virus from host cell nucleus by nuclear egress,75,124098,75,414490,3.3400215958355495,5.152272094373106e-40,5.806001241831199e-39,InterPro2GO
GO:0044660,viral release via pore formation in host cell membrane,22,124098,22,414490,3.3400215958355495,2.9988140566338033e-12,1.7363299068244342e-11,InterPro2GO
GO:0009318,exodeoxyribonuclease VII complex,23,124098,23,414490,3.3400215958355495,8.977311949031189e-13,5.315380182251235e-12,InterPro2GO
GO:0001522,pseudouridine synthesis,5,124098,5,414490,3.3400215958355495,0.002405631528060157,0.007182626328794998,InterPro2GO
GO:0046812,host cell surface binding,10,124098,10,414490,3.3400215958355495,5.786246290073743e-06,2.2882966460367104e-05,InterPro2GO
GO:0046982,protein heterodimerization activity,29,124098,29,414490,3.3400215958355495,6.460639186116836e-16,4.340224273750284e-15,InterPro2GO
