go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:2001129,methane biosynthetic process from dimethylamine,14,781967,14,2601781,3.3272260849882414,4.906957301536415e-08,1.3889184226382732e-07,InterPro2GO
GO:0042301,phosphate ion binding,196,781967,196,2601781,3.3272260849882414,4.617877816724654e-103,4.138069048450336e-102,InterPro2GO
GO:0008271,secondary active sulfate transmembrane transporter activity,7,781967,7,2601781,3.3272260849882414,0.00022152138451348227,0.0005257555340455645,InterPro2GO
GO:0008252,nucleotidase activity,238,781967,238,2601781,3.3272260849882414,5.413178821657753e-125,5.954496703823528e-124,InterPro2GO
GO:0008251,tRNA-specific adenosine deaminase activity,32,781967,32,2601781,3.3272260849882414,1.964144016215693e-17,6.99250495695393e-17,InterPro2GO
GO:0042256,cytosolic ribosome assembly,464,781967,464,2601781,3.3272260849882414,5.153105606048432e-243,9.86068228990726e-242,InterPro2GO
GO:0008184,glycogen phosphorylase activity,68,781967,68,2601781,3.3272260849882414,3.144255397504664e-36,1.5080932546256053e-35,InterPro2GO
GO:0008143,poly(A) binding,330,781967,330,2601781,3.3272260849882414,4.917510471615051e-173,7.169418044727657e-172,InterPro2GO
GO:0042391,regulation of membrane potential,6,781967,6,2601781,3.3272260849882414,0.0007370556844716815,0.0017031085438672692,InterPro2GO
GO:0006614,SRP-dependent cotranslational protein targeting to membrane,689,781967,689,2601781,3.3272260849882414,0.0,0.0,InterPro2GO
GO:0019867,outer membrane,22,781967,22,2601781,3.3272260849882414,3.266625858860812e-12,1.0257763594405661e-11,InterPro2GO
GO:0007034,vacuolar transport,16,781967,16,2601781,3.3272260849882414,4.432373900671037e-09,1.3027633368852312e-08,InterPro2GO
GO:0007017,microtubule-based process,276,781967,276,2601781,3.3272260849882414,7.77208123766177e-145,9.914800856656021e-144,InterPro2GO
GO:0042558,pteridine-containing compound metabolic process,386,781967,386,2601781,3.3272260849882414,2.8012793505473443e-202,4.55393820084555e-201,InterPro2GO
GO:0006784,heme A biosynthetic process,131,781967,131,2601781,3.3272260849882414,4.0170670791163254e-69,2.7952091758851097e-68,InterPro2GO
GO:0042819,vitamin B6 biosynthetic process,433,781967,433,2601781,3.3272260849882414,7.980272785936449e-227,1.4659761107765258e-225,InterPro2GO
GO:0042134,rRNA primary transcript binding,7,781967,7,2601781,3.3272260849882414,0.00022152138451348227,0.0005257555340455645,InterPro2GO
GO:0008430,selenium binding,43,781967,43,2601781,3.3272260849882414,3.549030927852137e-23,1.4111622975031118e-22,InterPro2GO
GO:0008531,riboflavin kinase activity,232,781967,232,2601781,3.3272260849882414,7.353480147294132e-122,7.899615807356327e-121,InterPro2GO
GO:0008553,P-type proton-exporting transporter activity,34,781967,34,2601781,3.3272260849882414,1.774121884522825e-18,6.5574686154294356e-18,InterPro2GO
GO:0008641,ubiquitin-like modifier activating enzyme activity,311,781967,311,2601781,3.3272260849882414,4.108390555470214e-163,5.590454407702802e-162,InterPro2GO
GO:0036054,protein-malonyllysine demalonylase activity,29,781967,29,2601781,3.3272260849882414,7.23527808111686e-16,2.5220504430762187e-15,InterPro2GO
GO:0035673,oligopeptide transmembrane transporter activity,23,781967,23,2601781,3.3272260849882414,9.817672416715425e-13,3.131087539844833e-12,InterPro2GO
GO:0008796,bis(5'-nucleosyl)-tetraphosphatase activity,123,781967,123,2601781,3.3272260849882414,6.0389404849678604e-65,4.123990212225264e-64,InterPro2GO
GO:0033922,peptidoglycan beta-N-acetylmuramidase activity,6,781967,6,2601781,3.3272260849882414,0.0007370556844716815,0.0017031085438672692,InterPro2GO
GO:0033739,preQ1 synthase activity,8,781967,8,2601781,3.3272260849882414,6.65779817200936e-05,0.00016263796864336694,InterPro2GO
GO:0033573,high-affinity iron permease complex,22,781967,22,2601781,3.3272260849882414,3.266625858860812e-12,1.0257763594405661e-11,InterPro2GO
GO:0033179,"proton-transporting V-type ATPase, V0 domain",499,781967,499,2601781,3.3272260849882414,2.70798145704437e-261,5.589395434371357e-260,InterPro2GO
GO:0009063,amino acid catabolic process,465,781967,465,2601781,3.3272260849882414,1.548126387095063e-243,2.9935875506248745e-242,InterPro2GO
GO:0033177,"proton-transporting two-sector ATPase complex, proton-transporting domain",236,781967,236,2601781,3.3272260849882414,5.995160007032391e-124,6.516632504685504e-123,InterPro2GO
GO:0033014,tetrapyrrole biosynthetic process,1087,781967,1087,2601781,3.3272260849882414,0.0,0.0,InterPro2GO
