go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0051992,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity",312,123654,312,7890361,63.80999401555955,0.0,0.0,Rhea Mappings
GO:0043771,cytidine kinase activity,138,123654,138,7890361,63.80999401555955,7.810273955820888e-250,6.223555141638329e-249,Rhea Mappings
GO:0052655,L-valine-2-oxoglutarate transaminase activity,258,123654,258,7890361,63.80999401555955,0.0,0.0,Rhea Mappings
GO:0052656,L-isoleucine-2-oxoglutarate transaminase activity,258,123654,258,7890361,63.80999401555955,0.0,0.0,Rhea Mappings
GO:0047975,guanosine phosphorylase activity,32,123654,32,7890361,63.80999401555955,1.7452055655464943e-58,3.361630058826199e-58,Rhea Mappings
GO:0022878,protein-N(PI)-phosphohistidine-sucrose phosphotransferase system transporter activity,2,123654,2,7890361,63.80999401555955,0.0002455947820020043,0.00031246260500086934,Rhea Mappings
GO:0062154,N6-methyl-AMP deaminase activity,2,123654,2,7890361,63.80999401555955,0.0002455947820020043,0.00031246260500086934,Rhea Mappings
GO:0036218,dTTP diphosphatase activity,312,123654,312,7890361,63.80999401555955,0.0,0.0,Rhea Mappings
GO:0036221,UTP diphosphatase activity,312,123654,312,7890361,63.80999401555955,0.0,0.0,Rhea Mappings
GO:0052654,L-leucine-2-oxoglutarate transaminase activity,258,123654,258,7890361,63.80999401555955,0.0,0.0,Rhea Mappings
GO:0046936,2'-deoxyadenosine deaminase activity,42,123654,42,7890361,63.809994015559546,1.5548822511552962e-76,3.2425505898748187e-76,Rhea Mappings
GO:0106310,protein serine kinase activity,333,123654,333,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0141102,tRNA (5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase activity,316,123654,316,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0043780,cobalt-precorrin-5B C1-methyltransferase activity,235,123654,235,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0141152,glycerol-3-phosphate dehydrogenase (NAD+) activity,302,123654,302,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0141153,glycerol-3-phosphate dehydrogenase (NADP+) activity,343,123654,343,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0141098,tRNA (cytidine(34)-2'-O)-methyltransferase activity,316,123654,316,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0034062,5'-3' RNA polymerase activity,1265,123654,1265,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0034061,DNA polymerase activity,1885,123654,1885,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0052734,shikimate 3-dehydrogenase (NAD+) activity,122,123654,122,7890361,63.809994015559546,5.998636253326941e-221,3.3389467968885985e-220,Rhea Mappings
GO:0033744,L-methionine:thioredoxin-disulfide S-oxidoreductase activity,195,123654,195,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0102266,tRNA-dihydrouridine20a synthase activity,10,123654,10,7890361,63.809994015559546,8.932178346721278e-19,1.3687568843052646e-18,Rhea Mappings
GO:0110153,RNA NAD-cap (NMN-forming) hydrolase activity,35,123654,35,7890361,63.809994015559546,6.711787145796596e-64,1.3300583427664982e-63,Rhea Mappings
GO:0106409,cyclic-di-AMP phosphodiesterase activity,236,123654,236,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0036430,CMP kinase activity,322,123654,322,7890361,63.809994015559546,0.0,0.0,Rhea Mappings
GO:0008753,NADPH dehydrogenase (quinone) activity,6,123654,6,7890361,63.80999401555954,1.4812075565424252e-11,2.0997642702296177e-11,Rhea Mappings
GO:0008766,"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity",317,123654,317,7890361,63.80999401555954,0.0,0.0,Rhea Mappings
