go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0035442,dipeptide transmembrane transport,46,33470,46,2601781,77.73471765760384,1.043387721211204e-87,2.500193218751376e-87,Logical Inference
GO:0019805,quinolinate biosynthetic process,184,33470,184,2601781,77.73471765760384,0.0,0.0,Logical Inference
GO:0042908,xenobiotic transport,736,33470,736,2601781,77.73471765760384,0.0,0.0,Logical Inference
GO:0015755,fructose transmembrane transport,23,33470,23,2601781,77.73471765760384,3.2554653252711225e-44,6.170807407603472e-44,Logical Inference
GO:0015706,nitrate transmembrane transport,92,33470,92,2601781,77.73471765760384,1.022706060416498e-174,3.3303505044332117e-174,Logical Inference
GO:0042572,retinol metabolic process,2,33470,2,2601781,77.73471765760382,0.0001654844306799964,0.00021228810804403578,Logical Inference
GO:0061615,glycolytic process through fructose-6-phosphate,16,33470,16,2601781,77.73471765760382,5.605602606273934e-31,1.0026922971785769e-30,Logical Inference
GO:0046940,nucleoside monophosphate phosphorylation,903,33470,903,2601781,77.73471765760382,0.0,0.0,Logical Inference
GO:0045893,positive regulation of DNA-templated transcription,47,33470,47,2601781,77.73471765760382,1.3404205728301234e-89,3.3379100539103075e-89,Logical Inference
GO:0042780,tRNA 3'-end processing,423,33470,423,2601781,77.73471765760382,0.0,0.0,Logical Inference
GO:0042350,GDP-L-fucose biosynthetic process,13,33470,13,2601781,77.73471765760382,2.636364549280852e-25,4.2925422789572845e-25,Logical Inference
GO:0070574,cadmium ion transmembrane transport,258,33470,258,2601781,77.73471765760382,0.0,0.0,Logical Inference
GO:0035873,lactate transmembrane transport,83,33470,83,2601781,77.73471765760382,1.0847471494712455e-157,3.360070438606053e-157,Logical Inference
GO:0035821,modulation of process of another organism,309,33470,309,2601781,77.73471765760382,0.0,0.0,Logical Inference
GO:0035672,oligopeptide transmembrane transport,156,33470,156,2601781,77.73471765760382,8.108774452924917e-296,2.860595432004068e-295,Logical Inference
GO:0035524,proline transmembrane transport,60,33470,60,2601781,77.73471765760382,3.4706708694375275e-114,9.582069574316651e-114,Logical Inference
