go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0075306,regulation of conidium formation,255,15560318,255,56717546,3.645012010679988,5.835906813160292e-144,1.3332100059652103e-143,TreeGrafter
GO:0017118,lipoyltransferase activity,1059,15560318,1059,56717546,3.645012010679988,0.0,0.0,TreeGrafter
GO:0005826,actomyosin contractile ring,1010,15560318,1010,56717546,3.645012010679988,0.0,0.0,TreeGrafter
GO:0052757,chondroitin hydrolase activity,946,15560318,946,56717546,3.645012010679988,0.0,0.0,TreeGrafter
GO:0090071,negative regulation of ribosome biogenesis,125,15560318,125,56717546,3.645012010679988,6.130170817309447e-71,1.2199571663691416e-70,TreeGrafter
GO:0019678,"propionate metabolic process, methylmalonyl pathway",89,15560318,89,56717546,3.6450120106799875,1.020264837426182e-50,1.9398721336698284e-50,TreeGrafter
GO:0019902,phosphatase binding,70,15560318,70,56717546,3.6450120106799875,4.79759546399248e-40,8.890313440582988e-40,TreeGrafter
GO:0019933,cAMP-mediated signaling,1121,15560318,1121,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0022841,potassium ion leak channel activity,1613,15560318,1613,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0030020,extracellular matrix structural constituent conferring tensile strength,134,15560318,134,56717546,3.6450120106799875,5.397074134010862e-76,1.0834626324026805e-75,TreeGrafter
GO:0030048,actin filament-based movement,105,15560318,105,56717546,3.6450120106799875,1.05074716216182e-59,2.039685667725886e-59,TreeGrafter
GO:0030160,synaptic receptor adaptor activity,75,15560318,75,56717546,3.6450120106799875,7.45626813702521e-43,1.3902592834437874e-42,TreeGrafter
GO:0019695,choline metabolic process,122,15560318,122,56717546,3.6450120106799875,2.968772623319179e-69,5.878975133231321e-69,TreeGrafter
GO:0019631,quinate catabolic process,670,15560318,670,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0030198,extracellular matrix organization,312,15560318,312,56717546,3.6450120106799875,5.609713879795455e-176,1.3433201527263667e-175,TreeGrafter
GO:0030258,lipid modification,1252,15560318,1252,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0030322,stabilization of membrane potential,1613,15560318,1613,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0030327,prenylated protein catabolic process,1120,15560318,1120,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0030422,siRNA processing,5874,15560318,5874,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0030626,U12 snRNA binding,456,15560318,456,56717546,3.6450120106799875,7.297455458998958e-257,1.8994673366535378e-256,TreeGrafter
GO:0030649,aminoglycoside antibiotic catabolic process,7,15560318,7,56717546,3.6450120106799875,0.00011697870980209705,0.0001764016975982797,TreeGrafter
GO:0030660,Golgi-associated vesicle membrane,25,15560318,25,56717546,3.6450120106799875,9.068173669473768e-15,1.5154512916935353e-14,TreeGrafter
GO:0030681,multimeric ribonuclease P complex,1907,15560318,1907,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0030838,positive regulation of actin filament polymerization,24,15560318,24,56717546,3.6450120106799875,3.3053639048323716e-14,5.497149911454044e-14,TreeGrafter
GO:0030165,PDZ domain binding,14,15560318,14,56717546,3.6450120106799875,1.3683987281780847e-08,2.1701596683219262e-08,TreeGrafter
GO:0019391,glucuronoside catabolic process,211,15560318,211,56717546,3.6450120106799875,3.027400958504369e-119,6.675523028866843e-119,TreeGrafter
GO:0019592,mannitol catabolic process,709,15560318,709,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0031005,filamin binding,33,15560318,33,56717546,3.6450120106799875,2.9102044829483327e-19,5.007630428158952e-19,TreeGrafter
GO:0016231,beta-N-acetylglucosaminidase activity,983,15560318,983,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0016235,aggresome,336,15560318,336,56717546,3.6450120106799875,1.8535671878095104e-189,4.496720398220655e-189,TreeGrafter
GO:0016266,protein O-linked glycosylation via N-acetyl-galactosamine,25,15560318,25,56717546,3.6450120106799875,9.068173669473768e-15,1.5154512916935353e-14,TreeGrafter
GO:0016403,dimethylargininase activity,45,15560318,45,56717546,3.6450120106799875,5.290863808970813e-26,9.399477076556555e-26,TreeGrafter
GO:0016442,RISC complex,21,15560318,21,56717546,3.6450120106799875,1.6007278763495086e-12,2.6303911692537285e-12,TreeGrafter
GO:0016594,glycine binding,1135,15560318,1135,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0016744,transketolase or transaldolase activity,6,15560318,6,56717546,3.6450120106799875,0.0004263889226832367,0.0006360191422562955,TreeGrafter
GO:0016843,amine-lyase activity,1148,15560318,1148,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0016936,galactoside binding,7,15560318,7,56717546,3.6450120106799875,0.00011697870980209705,0.0001764016975982797,TreeGrafter
GO:0016939,kinesin II complex,25,15560318,25,56717546,3.6450120106799875,9.068173669473768e-15,1.5154512916935353e-14,TreeGrafter
GO:0017109,glutamate-cysteine ligase complex,1897,15560318,1897,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0018114,threonine racemase activity,874,15560318,874,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0019202,amino acid kinase activity,6,15560318,6,56717546,3.6450120106799875,0.0004263889226832367,0.0006360191422562955,TreeGrafter
GO:0019208,phosphatase regulator activity,53,15560318,53,56717546,3.6450120106799875,1.697958278106432e-30,3.0593728436487617e-30,TreeGrafter
GO:0019212,phosphatase inhibitor activity,707,15560318,707,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0019221,cytokine-mediated signaling pathway,7,15560318,7,56717546,3.6450120106799875,0.00011697870980209705,0.0001764016975982797,TreeGrafter
GO:0019240,citrulline biosynthetic process,1272,15560318,1272,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0019323,pentose catabolic process,404,15560318,404,56717546,3.6450120106799875,1.180238865049812e-227,2.983415976815317e-227,TreeGrafter
GO:0019367,"fatty acid elongation, saturated fatty acid",2583,15560318,2583,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0030865,cortical cytoskeleton organization,22,15560318,22,56717546,3.6450120106799875,4.39155287959432e-13,7.248544629628446e-13,TreeGrafter
GO:0031037,myosin II filament disassembly,404,15560318,404,56717546,3.6450120106799875,1.180238865049812e-227,2.983415976815317e-227,TreeGrafter
GO:0016150,"translation release factor activity, codon nonspecific",924,15560318,924,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0035597,tRNA-2-methylthio-N(6)-dimethylallyladenosine(37) synthase activity,97,15560318,97,56717546,3.6450120106799875,3.274207670465132e-55,6.2949451541504405e-55,TreeGrafter
GO:0034446,substrate adhesion-dependent cell spreading,7,15560318,7,56717546,3.6450120106799875,0.00011697870980209705,0.0001764016975982797,TreeGrafter
GO:0034625,"fatty acid elongation, monounsaturated fatty acid",2583,15560318,2583,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
GO:0034626,"fatty acid elongation, polyunsaturated fatty acid",2583,15560318,2583,56717546,3.6450120106799875,0.0,0.0,TreeGrafter
