go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0036295,cellular response to increased oxygen levels,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0071005,U2-type precatalytic spliceosome,39,94194,39,262673,2.7886383421449352,4.241433621324429e-18,5.324730392158618e-16,Compara
GO:0089718,amino acid import across plasma membrane,19,94194,19,262673,2.7886383421449352,3.4438368463662942e-09,1.4170409605633617e-07,Compara
GO:0042581,specific granule,12,94194,12,262673,2.7886383421449352,4.519584148497855e-06,9.392642530231268e-05,Compara
GO:0042582,azurophil granule,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0042776,proton motive force-driven mitochondrial ATP synthesis,12,94194,12,262673,2.7886383421449352,4.519584148497855e-06,9.392642530231268e-05,Compara
GO:0016242,negative regulation of macroautophagy,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0016240,autophagosome membrane docking,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0071549,cellular response to dexamethasone stimulus,16,94194,16,262673,2.7886383421449352,7.470849556109999e-08,2.477462589995184e-06,Compara
GO:0071548,response to dexamethasone,13,94194,13,262673,2.7886383421449352,1.6205811835865994e-06,3.797716247936368e-05,Compara
GO:0043295,glutathione binding,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0016004,phospholipase activator activity,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0043296,apical junction complex,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0015844,monoamine transport,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0043394,proteoglycan binding,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0071320,cellular response to cAMP,32,94194,32,262673,2.7886383421449352,5.571636189971698e-15,5.193018185244075e-13,Compara
GO:0071318,cellular response to ATP,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0043425,bHLH transcription factor binding,16,94194,16,262673,2.7886383421449352,7.470849556109999e-08,2.477462589995184e-06,Compara
GO:0071276,cellular response to cadmium ion,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0043522,leucine zipper domain binding,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0071044,histone mRNA catabolic process,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0006997,nucleus organization,12,94194,12,262673,2.7886383421449352,4.519584148497855e-06,9.392642530231268e-05,Compara
GO:0071014,post-mRNA release spliceosomal complex,25,94194,25,262673,2.7886383421449352,7.316575431303223e-12,4.66403251457635e-10,Compara
GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis,12,94194,12,262673,2.7886383421449352,4.519584148497855e-06,9.392642530231268e-05,Compara
GO:0090102,cochlea development,12,94194,12,262673,2.7886383421449352,4.519584148497855e-06,9.392642530231268e-05,Compara
GO:0090160,Golgi to lysosome transport,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0035613,RNA stem-loop binding,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0140463,chromatin-protein adaptor activity,12,94194,12,262673,2.7886383421449352,4.519584148497855e-06,9.392642530231268e-05,Compara
GO:0140318,protein transporter activity,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0034713,type I transforming growth factor beta receptor binding,8,94194,8,262673,2.7886383421449352,0.0002733881199444083,0.003143452373529024,Compara
GO:0140311,protein sequestering activity,31,94194,31,262673,2.7886383421449352,1.5540559160255628e-14,1.3656821382044642e-12,Compara
GO:0035035,histone acetyltransferase binding,13,94194,13,262673,2.7886383421449352,1.6205811835865994e-06,3.797716247936368e-05,Compara
GO:0120238,sperm glycocalyx,16,94194,16,262673,2.7886383421449352,7.470849556109999e-08,2.477462589995184e-06,Compara
