go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:1990970,trans-activation response element binding,20,31078,20,414490,13.337087328656928,3.13562056778866e-23,1.209453647575626e-22,Manual Transfer
GO:0019060,intracellular transport of viral protein in host cell,45,31078,45,414490,13.337087328656928,2.2879754936218575e-51,1.544383458194754e-50,Manual Transfer
GO:0046729,viral procapsid,11,31078,11,414490,13.337087328656928,4.203567347016652e-13,1.0423131278827004e-12,Manual Transfer
GO:0045740,positive regulation of DNA replication,41,31078,41,414490,13.337087328656928,7.27602999111522e-47,4.533526379079484e-46,Manual Transfer
GO:0042805,actinin binding,20,31078,20,414490,13.337087328656928,3.13562056778866e-23,1.209453647575626e-22,Manual Transfer
GO:0039696,RNA-templated viral transcription,19,31078,19,414490,13.337087328656928,4.1843710111775714e-22,1.5176151577852982e-21,Manual Transfer
GO:0039687,viral DNA strand displacement replication,78,31078,78,414490,13.337087328656928,1.6083820498877737e-88,1.563347352490916e-87,Manual Transfer
GO:0098009,"viral terminase, large subunit",331,31078,331,414490,13.337087328656928,0.0,0.0,Manual Transfer
GO:0032968,positive regulation of transcription elongation by RNA polymerase II,20,31078,20,414490,13.337087328656928,3.13562056778866e-23,1.209453647575626e-22,Manual Transfer
GO:0030165,PDZ domain binding,17,31078,17,414490,13.337087328656928,7.450831484248083e-20,2.514655625933728e-19,Manual Transfer
GO:0019904,protein domain specific binding,217,31078,217,414490,13.337087328656928,3.6145848585634036e-245,1.0979301507886338e-243,Manual Transfer
GO:0019835,cytolysis,92,31078,92,414490,13.337087328656928,2.7556289048271977e-104,3.188656304157186e-103,Manual Transfer
GO:0019086,late viral transcription,127,31078,127,414490,13.337087328656928,1.0319938408956526e-143,2.0897875278136965e-142,Manual Transfer
GO:0061507,"2',3'-cyclic GMP-AMP binding",43,31078,43,414490,13.337087328656928,4.080363139466161e-49,2.6798060618656136e-48,Manual Transfer
GO:0140537,transcription regulator activator activity,33,31078,33,414490,13.337087328656928,7.347834879870164e-38,4.0580088086555675e-37,Manual Transfer
GO:1903911,positive regulation of receptor clustering,22,31078,22,414490,13.337087328656928,1.7606431355198998e-25,7.505899683005889e-25,Manual Transfer
GO:0140975,disruption of cellular anatomical structure in another organism,30,31078,30,414490,13.337087328656928,1.7480151330901474e-34,8.668728108998078e-34,Manual Transfer
GO:1903908,positive regulation of plasma membrane raft polarization,22,31078,22,414490,13.337087328656928,1.7606431355198998e-25,7.505899683005889e-25,Manual Transfer
GO:0039665,permeabilization of host organelle membrane involved in viral entry into host cell,8,31078,8,414490,13.337087328656926,9.980448688973748e-10,2.1089122012353225e-09,Manual Transfer
GO:0098035,viral DNA genome packaging via site-specific sequence recognition,32,31078,32,414490,13.337087328656926,9.809215192059229e-37,5.181824547109549e-36,Manual Transfer
GO:0031564,transcription antitermination,25,31078,31,414490,10.755715587626556,3.48231916640182e-23,1.322193058493191e-22,Manual Transfer
GO:0009653,anatomical structure morphogenesis,14,31078,18,414490,10.373290144510943,4.0530297327095685e-13,1.015346623761263e-12,Manual Transfer
GO:0140911,pore-forming activity,166,31078,214,414490,10.345591105406776,5.519287099731478e-141,9.579905465962495e-140,Manual Transfer
GO:0046761,viral budding from plasma membrane,62,31078,83,414490,9.962643546707584,8.20358414352078e-52,5.695631276787284e-51,Manual Transfer
GO:0005216,monoatomic ion channel activity,16,31078,22,414490,9.699699875386857,4.784278844414693e-14,1.2917552879919673e-13,Manual Transfer
GO:0030332,cyclin binding,20,31078,28,414490,9.526490949040662,5.391866866334815e-17,1.679773908358154e-16,Manual Transfer
GO:0019076,viral release from host cell,381,31078,556,414490,9.139263079529297,3.4040695639413305e-287,1.6543778080754867e-285,Manual Transfer
GO:0046760,viral budding from Golgi membrane,81,31078,120,414490,9.002533946843426,1.9094151773658404e-61,1.4967351229029008e-60,Manual Transfer
GO:0019073,viral DNA genome packaging,488,31078,783,414490,8.312258769328967,0.0,0.0,Manual Transfer
GO:0042802,identical protein binding,76,31078,123,414490,8.240801926649809,1.9478990738584261e-53,1.4343620452957502e-52,Manual Transfer
GO:0039689,negative stranded viral RNA replication,19,31078,32,414490,7.918895601390051,5.571647352415927e-14,1.4716416376489894e-13,Manual Transfer
GO:0044694,symbiont genome entry into host cell via pore formation in plasma membrane,16,31078,27,414490,7.903459157722625,5.80402369573607e-12,1.3561324596767934e-11,Manual Transfer
GO:0019072,viral genome packaging,115,31078,195,414490,7.86546175792588,8.958936483416456e-77,7.506970915414478e-76,Manual Transfer
GO:0046798,viral portal complex,122,31078,219,414490,7.429792941078288,2.7722883562079734e-77,2.405950251994777e-76,Manual Transfer
GO:0140678,molecular function inhibitor activity,25,31078,50,414490,6.668543664328464,1.4480496057734188e-15,4.454127268391655e-15,Manual Transfer
GO:0044155,host caveola,9,31078,18,414490,6.668543664328463,1.943749788086338e-06,3.5782666553407588e-06,Manual Transfer
GO:0042609,CD4 receptor binding,23,31078,47,414490,6.5266597565767945,3.5678656387661037e-14,9.965417818622566e-14,Manual Transfer
GO:0032801,receptor catabolic process,23,31078,47,414490,6.5266597565767945,3.5678656387661037e-14,9.965417818622566e-14,Manual Transfer
GO:0005261,monoatomic cation channel activity,23,31078,47,414490,6.5266597565767945,3.5678656387661037e-14,9.965417818622566e-14,Manual Transfer
