go_term,go_term_label,method_count,method_total,term_total,total_annotations,fold_enrichment,p_value,p_adjusted,method_name
GO:0090486,small RNA 2'-O-methyltransferase activity,7,263621,7,7890361,29.930699754571908,4.646741008647144e-11,7.247805198746442e-11,EC2GO
GO:0047575,4-carboxymuconolactone decarboxylase activity,14,263621,14,7890361,29.930699754571908,2.1588322916130997e-21,3.967994564162105e-21,EC2GO
GO:0008866,fructuronate reductase activity,17,263621,17,7890361,29.930699754571908,8.050013993112896e-26,1.5679504867182583e-25,EC2GO
GO:0004733,pyridoxamine phosphate oxidase activity,7,263621,7,7890361,29.930699754571908,4.646741008647144e-11,7.247805198746442e-11,EC2GO
GO:0047134,protein-disulfide reductase [NAD(P)H] activity,23,263621,23,7890361,29.930699754571908,1.1192035964662512e-34,2.3652804751230086e-34,EC2GO
GO:0047663,aminoglycoside 6'-N-acetyltransferase activity,34,263621,34,7890361,29.930699754571908,6.473408934686936e-51,1.5267106011626117e-50,EC2GO
GO:0004174,electron-transferring-flavoprotein dehydrogenase activity,17,263621,17,7890361,29.930699754571908,8.050013993112896e-26,1.5679504867182583e-25,EC2GO
GO:0004715,non-membrane spanning protein tyrosine kinase activity,388,263621,388,7890361,29.930699754571908,0.0,0.0,EC2GO
GO:0047267,undecaprenyl-phosphate mannosyltransferase activity,23,263621,23,7890361,29.930699754571908,1.1192035964662512e-34,2.3652804751230086e-34,EC2GO
GO:0047310,glutamine-scyllo-inositol transaminase activity,23,263621,23,7890361,29.930699754571908,1.1192035964662512e-34,2.3652804751230086e-34,EC2GO
GO:0033825,oligosaccharide 4-alpha-D-glucosyltransferase activity,7,263621,7,7890361,29.930699754571908,4.646741008647144e-11,7.247805198746442e-11,EC2GO
GO:0050538,N-carbamoyl-L-amino-acid hydrolase activity,28,263621,28,7890361,29.930699754571908,4.657208570252673e-42,1.0493796577000987e-41,EC2GO
GO:0018459,carveol dehydrogenase activity,23,263621,23,7890361,29.930699754571908,1.1192035964662512e-34,2.3652804751230086e-34,EC2GO
GO:0018457,perillyl-alcohol dehydrogenase (NAD+) activity,23,263621,23,7890361,29.930699754571908,1.1192035964662512e-34,2.3652804751230086e-34,EC2GO
